dataset,size_bytes
HB/bcsstm03,10192
HB/bcsstm04,10416
HB/bcsstm05,10610
HB/bcsstm06,14120
HB/bcsstm07,55120
HB/bcsstm08,21960
HB/bcsstm09,22068
HB/bcsstm10,148140
HB/bcsstm11,26748
HB/bcsstm12,135872
HB/bcsstm13,152780
HB/bcsstm19,18884
HB/bcsstm20,14900
HB/bcsstm21,52272
HB/bcsstm22,10444
HB/bcsstm23,46704
HB/bcsstm24,51816
HB/bcsstm25,194348
HB/bcsstm26,32176
HB/bcsstm27,353188
HB/beacxc,613948
HB/beaflw,649876
HB/beause,543652
HB/blckhole,43097
HB/bp_0,48472
HB/bp_1000,65100
HB/bp_1200,65880
HB/bp_1400,66648
HB/bp_1600,67252
HB/bp_200,54792
HB/bp_400,57504
HB/bp_600,59232
HB/bp_800,63576
HB/can_1054,35581
HB/can_1072,36113
HB/can_144,10513
HB/can_161,10611
HB/can_187,10751
HB/can_229,11079
HB/can_24,9257
HB/can_256,15425
HB/can_268,15781
HB/can_292,14745
HB/can_445,17589
HB/can_61,9691
HB/can_62,9353
HB/can_634,24805
HB/can_715,23841
HB/can_73,9523
HB/can_838,30777
HB/can_96,9937
HB/cegb2802,569185
HB/cegb2919,657901
HB/cegb3024,174777
HB/cegb3306,165373
HB/curtis54,9599
HB/dwt_1005,28349
HB/dwt_1007,28261
HB/dwt_1242,32433
HB/dwt_162,10433
HB/dwt_193,12775
HB/dwt_198,10679
HB/dwt_209,11041
HB/dwt_221,10939
HB/dwt_234,10157
HB/dwt_245,10795
HB/dwt_2680,64509
HB/dwt_307,14749
HB/dwt_310,14605
HB/dwt_346,16233
HB/dwt_361,15717
HB/dwt_419,17053
HB/dwt_492,16385
HB/dwt_503,22149
HB/dwt_512,17117
HB/dwt_592,20481
HB/dwt_59,9415
HB/dwt_592,20481
HB/dwt_607,20565
HB/dwt_66,9475
HB/dwt_72,9383
HB/dwt_758,22593
HB/dwt_869,25397
HB/dwt_878,25741
HB/dwt_87,9717
HB/dwt_878,25741
HB/dwt_918,25693
HB/dwt_992,44561
HB/eris1176,48529
HB/fs_183_1,19866
HB/fs_183_3,19866
HB/fs_183_4,19866
HB/fs_183_6,19858
HB/fs_541_1,60596
HB/fs_541_2,60604
HB/fs_541_3,60604
HB/fs_541_4,60588
HB/fs_680_1,40928
HB/fs_680_2,40936
HB/fs_680_3,40920
HB/fs_760_1,80888
HB/fs_760_2,80896
HB/fs_760_3,80880
HB/gemat11,407436
HB/gemat12,406548
HB/gemat1,577492
HB/gemat11,407436
HB/gemat12,406548
HB/gent113,10375
HB/gr_30_30,30690
HB/gre_1107,77032
HB/gre_115,13266
HB/gre_185,19114
HB/gre_216a,14320
HB/gre_216b,17824
HB/gre_343,20544
HB/gre_512,26600
HB/hor_131,65568
HB/ibm32,9285
HB/illc1033,65856
HB/illc1850,114168
HB/impcol_a,14784
HB/impcol_b,12184
HB/impcol_c,13182
HB/impcol_d,25140
HB/impcol_e,22160
HB/jagmesh1,23481
HB/jagmesh2,24821
HB/jagmesh3,25973
HB/jagmesh4,30969
HB/jagmesh5,26941
HB/jagmesh6,29821
HB/jagmesh7,26257
HB/jagmesh8,26293
HB/jagmesh9,29981
HB/jgl009,9149
HB/jgl011,9201
HB/jpwh_991,39183
HB/lap_25,9267
HB/lns_131,14432
HB/lns_3937,313964
HB/lns_511,42624
HB/lnsp_131,14432
HB/lnsp3937,313964
HB/lnsp_511,42632
HB/lock1074,114333
HB/lock2232,174201
HB/lock3491,336801
HB/lock_700,54805
HB/lshp1009,24973
HB/lshp1270,28965
HB/lshp1561,33573
HB/lshp1882,38661
HB/lshp2233,44229
HB/lshp2614,50277
HB/lshp_265,13125
HB/lshp3025,56805
HB/lshp3466,63813
HB/lshp_406,15333
HB/lshp_577,18021
HB/lshp_778,21189
HB/lund_a,22060
HB/lund_b,22020
HB/mahindas,101248
HB/man_5976,470945
HB/mbeacxc,608088
HB/mbeaflw,608088
HB/mbeause,501804
HB/mcca,35638
HB/mcfe,301640
HB/nnc1374,112336
HB/nnc261,27048
HB/nnc666,57584
HB/nos1,12842
HB/nos2,29456
HB/nos3,109904
HB/nos4,12534
HB/nos5,42904
HB/nos6,32652
HB/nos7,41140
HB/orani678,1090960
HB/orsirr_1,91368
HB/orsirr_2,80712
HB/orsreg_1,178668
HB/plat1919,214988
HB/plat362,45952
HB/plsk1919,67060
HB/plskz362,19648
HB/pores_1,10832
HB/pores_2,124396
HB/pores_3,50728
HB/psmigr_1,7350312
HB/psmigr_2,9447464
HB/psmigr_3,9447464
HB/rgg010,9209
HB/saylr1,20360
HB/saylr3,37628
HB/saylr4,164408
HB/sherman1,37620
HB/sherman2,286208
HB/sherman3,249476
HB/sherman4,54512
HB/sherman5,258604
HB/shl_0,19290
HB/shl_200,19532
HB/shl_400,19440
HB/sstmodel,61277
HB/steam1,46700
HB/steam2,174200
HB/steam3,18360
HB/str_0,38616
HB/str_200,45992
HB/str_400,47060
HB/str_600,48516
HB/watt_1,145400
HB/watt_2,147680
HB/well1033,65848
HB/well1850,114168
HB/west0067,12012
HB/west0132,13212
HB/west0156,12790
HB/west0167,14150
HB/west0381,34972
HB/west0479,32000
HB/west0497,29812
HB/west0655,43328
HB/west0989,51524
HB/west1505,74420
HB/west2021,97324
HB/will199,10459
HB/will57,9627
HB/wm1,43956
HB/wm2,44352
HB/wm3,44424
HB/young1c,91652
HB/young2c,90980
HB/young3c,57720
HB/young4c,91652
HB/zenios,189464
Hohn/fd12,350584
Hohn/fd15,539512
Hohn/fd18,769912
Hohn/sinc12,4334720
Hohn/sinc15,9447464
Hohn/sinc18,12593192
Hollinger/g7jac010,244676
Hollinger/g7jac010sc,244692
Hollinger/g7jac010sc,244692
Hollinger/g7jac020,554636
Hollinger/g7jac020sc,554644
Hollinger/g7jac020sc,554644
Hollinger/g7jac040,1385108
Hollinger/g7jac040sc,1385124
Hollinger/g7jac040sc,1385124
Hollinger/g7jac050sc,2738184
Hollinger/g7jac060,2919472
Hollinger/g7jac060sc,2919488
Hollinger/g7jac060sc,2919488
Hollinger/g7jac080,4330688
Hollinger/g7jac080sc,4330704
Hollinger/g7jac080sc,4330704
Hollinger/g7jac100,4693328
Hollinger/g7jac100sc,4693344
Hollinger/g7jac100sc,4693344
Hollinger/g7jac120,6104544
Hollinger/g7jac120sc,6104560
Hollinger/g7jac120sc,6104560
Hollinger/g7jac140,9447464
Hollinger/g7jac140sc,9447464
Hollinger/g7jac140sc,9447464
Hollinger/g7jac160,10496040
Hollinger/g7jac160sc,10496040
Hollinger/g7jac160sc,10496040
Hollinger/g7jac180,10496040
Hollinger/g7jac180sc,10496040
Hollinger/g7jac180sc,10496040
Hollinger/g7jac200,11544616
Hollinger/g7jac200sc,11544616
Hollinger/g7jac200sc,11544616
Hollinger/jan99jac020,473368
Hollinger/jan99jac020sc,473384
Hollinger/jan99jac020sc,473384
Hollinger/jan99jac040,1003168
Hollinger/jan99jac040sc,1003184
Hollinger/jan99jac040sc,1003184
Hollinger/jan99jac060,1535248
Hollinger/jan99jac060sc,1535264
Hollinger/jan99jac060sc,1535264
Hollinger/jan99jac080,2792304
Hollinger/jan99jac080sc,2792320
Hollinger/jan99jac080sc,2792320
Hollinger/jan99jac100,2969664
Hollinger/jan99jac100sc,2969680
Hollinger/jan99jac100sc,2969680
Hollinger/jan99jac120,3147024
Hollinger/jan99jac120sc,3147040
Hollinger/jan99jac120sc,3147040
Hollinger/mark3jac020,683140
Hollinger/mark3jac020sc,683156
Hollinger/mark3jac020sc,683156
Hollinger/mark3jac040,1370268
Hollinger/mark3jac040sc,1370276
Hollinger/mark3jac040sc,1370276
Hollinger/mark3jac060,2788980
Hollinger/mark3jac060sc,2788988
Hollinger/mark3jac060sc,2788988
Hollinger/mark3jac080,3018020
Hollinger/mark3jac080sc,3018028
Hollinger/mark3jac080sc,3018028
Hollinger/mark3jac100,4295636
Hollinger/mark3jac100sc,4295644
Hollinger/mark3jac100sc,4295644
Hollinger/mark3jac120,4524676
Hollinger/mark3jac120sc,4524684
Hollinger/mark3jac120sc,4524684
Hollinger/mark3jac140,5802292
Hollinger/mark3jac140sc,5802300
Hollinger/mark3jac140sc,5802300
HVDC/hvdc1,2746116
HVDC/hvdc2,24127528
IBM_Austin/coupled,1191340
IBM_EDA/ckt11752_dc_1,4486900
IBM_EDA/ckt11752_tr_0,4486908
IBM_EDA/dc1,12593192
IBM_EDA/dc2,12593192
IBM_EDA/dc3,12593192
IBM_EDA/trans4,12593192
IBM_EDA/trans5,12593192
INPRO/msdoor,166738056
IPSO/HTC_336_4438,11544616
IPSO/HTC_336_9129,11544616
IPSO/OPF_10000,3129884
IPSO/OPF_3754,1051784
IPSO/OPF_6000,2771328
IPSO/TSC_OPF_1047,12593192
IPSO/TSC_OPF_300,5865004
Janna/Bump_2911,1047578008
Janna/CoupCons3D,359687432
Janna/Cube_Coup_dt0,1036044816
Janna/Cube_Coup_dt6,1036044816
Janna/Emilia_923,335569816
Janna/Fault_639,234896800
Janna/Flan_1565,952151312
Janna/Geo_1438,519078744
Janna/Hook_1498,502297048
Janna/Long_Coup_dt0,708874448
Janna/Long_Coup_dt6,708874448
Janna/ML_Geer,1774266192
Janna/ML_Laplace,444623480
Janna/PFlow_742,305160720
Janna/Queen_4147,2670831952
Janna/Serena,528515752
Janna/StocF-1465,180369968
Janna/Transport,377514576
JGD_BIBD/bibd_11_5,28033
JGD_BIBD/bibd_12_4,21433
JGD_BIBD/bibd_12_5,41233
JGD_BIBD/bibd_13_6,112513
JGD_BIBD/bibd_14_7,297841
JGD_BIBD/bibd_15_3,15013
JGD_BIBD/bibd_15_7,550093
JGD_BIBD/bibd_16_8,1450993
JGD_BIBD/bibd_17_3,17713
JGD_BIBD/bibd_17_4b,66673
JGD_BIBD/bibd_17_4,66673
JGD_BIBD/bibd_17_4b,66673
JGD_BIBD/bibd_17_8,4204585
JGD_BIBD/bibd_18_9,8398889
JGD_BIBD/bibd_19_9,27273257
JGD_BIBD/bibd_20_10,67119145
JGD_BIBD/bibd_22_8,73410601
JGD_BIBD/bibd_49_3,230641
JGD_BIBD/bibd_81_2,22545
JGD_BIBD/bibd_81_3,2057233
JGD_BIBD/bibd_9_3,10049
JGD_BIBD/bibd_9_5,12065
JGD_CAG/CAG_mat1916,991181
JGD_CAG/CAG_mat364,79181
JGD_CAG/CAG_mat72,14284
JGD_Forest/TF10,12002
JGD_Forest/TF11,14965
JGD_Forest/TF12,31299
JGD_Forest/TF13,66069
JGD_Forest/TF14,159454
JGD_Forest/TF15,410429
JGD_Forest/TF16,1091017
JGD_Forest/TF17,4790802
JGD_Forest/TF18,16787496
JGD_Forest/TF19,40904744
JGD_Franz/Franz10,497084
JGD_Franz/Franz11,1658192
JGD_Franz/Franz1,35144
JGD_Franz/Franz10,497084
JGD_Franz/Franz11,1658192
JGD_Franz/Franz2,117064
JGD_Franz/Franz3,67144
JGD_Franz/Franz4,242184
JGD_Franz/Franz5,229824
JGD_Franz/Franz6,236824
JGD_Franz/Franz7,211664
JGD_Franz/Franz8,511384
JGD_Franz/Franz9,497084
JGD_G5/IG5-10,63349
JGD_G5/IG5-11,122534
JGD_G5/IG5-12,243284
JGD_G5/IG5-13,468029
JGD_G5/IG5-14,878669
JGD_G5/IG5-15,1629529
JGD_G5/IG5-16,4794614
JGD_G5/IG5-17,5241296
JGD_G5/IG5-18,10497744
JGD_G5/IG5-6,12729
JGD_G5/IG5-7,13623
JGD_G5/IG5-8,20531
JGD_G5/IG5-9,34826
JGD_GL6/GL6_D_10,20633
JGD_GL6/GL6_D_6,22998
JGD_GL6/GL6_D_7,37258
JGD_GL6/GL6_D_8,41133
JGD_GL6/GL6_D_9,32113
JGD_GL7d/GL7d10,13064
JGD_GL7d/GL7d11,20613
JGD_GL7d/GL7d12,200651
JGD_GL7d/GL7d13,1794216
JGD_GL7d/GL7d14,16790272
JGD_GL7d/GL7d15,56636168
JGD_GL7d/GL7d16,132133640
JGD_GL7d/GL7d17,235951048
JGD_GL7d/GL7d18,320889896
JGD_GL7d/GL7d19,337667112
JGD_GL7d/GL7d20,271602632
JGD_GL7d/GL7d21,165696456
JGD_GL7d/GL7d22,83899144
JGD_GL7d/GL7d23,29373192
JGD_GL7d/GL7d24,6898404
JGD_GL7d/GL7d25,421411
JGD_GL7d/GL7d26,57528
JGD_Groebner/c8_mat11,15738920
JGD_Groebner/c8_mat11_I,15738920
JGD_Groebner/c8_mat11_I,15738920
JGD_Groebner/f855_mat9,1036884
JGD_Groebner/f855_mat9_I,1036884
JGD_Groebner/f855_mat9_I,1036884
JGD_Groebner/HFE18_96_in,4204585
JGD_Groebner/rkat7_mat5,238284
JGD_Groebner/robot24c1_mat5,100316
JGD_Groebner/robot24c1_mat5_J,100316
JGD_Groebner/robot24c1_mat5_J,100316
JGD_Homology/ch3-3-b1,9700
JGD_Homology/ch3-3-b2,9646
JGD_Homology/ch4-4-b1,10024
JGD_Homology/ch4-4-b2,10456
JGD_Homology/ch4-4-b3,9880
JGD_Homology/ch5-5-b1,10792
JGD_Homology/ch5-5-b2,18600
JGD_Homology/ch5-5-b3,21600
JGD_Homology/ch5-5-b4,12592
JGD_Homology/ch6-6-b1,14092
JGD_Homology/ch6-6-b2,45600
JGD_Homology/ch6-6-b3,117600
JGD_Homology/ch6-6-b4,117600
JGD_Homology/ch6-6-b5,31200
JGD_Homology/ch7-6-b1,15892
JGD_Homology/ch7-6-b2,72600
JGD_Homology/ch7-6-b3,261600
JGD_Homology/ch7-6-b4,387608
JGD_Homology/ch7-6-b5,160800
JGD_Homology/ch7-7-b1,18412
JGD_Homology/ch7-7-b2,119850
JGD_Homology/ch7-7-b5,1068008
JGD_Homology/ch7-8-b1,21360
JGD_Homology/ch7-8-b2,186000
JGD_Homology/ch7-8-b3,1185608
JGD_Homology/ch7-8-b4,7007336
JGD_Homology/ch7-8-b5,9245608
JGD_Homology/ch7-9-b1,24720
JGD_Homology/ch7-9-b2,274200
JGD_Homology/ch7-9-b3,4627944
JGD_Homology/ch7-9-b4,16787496
JGD_Homology/ch7-9-b5,24127528
JGD_Homology/ch8-8-b1,25280
JGD_Homology/ch8-8-b2,291840
JGD_Homology/ch8-8-b3,4674984
JGD_Homology/ch8-8-b4,18884648
JGD_Homology/ch8-8-b5,31467560
JGD_Homology/cis-n4c6-b13,450640
JGD_Homology/cis-n4c6-b14,78624
JGD_Homology/cis-n4c6-b15,14400
JGD_Homology/cis-n4c6-b1,10860
JGD_Homology/cis-n4c6-b13,450640
JGD_Homology/cis-n4c6-b14,78624
JGD_Homology/cis-n4c6-b15,14400
JGD_Homology/cis-n4c6-b2,29558
JGD_Homology/cis-n4c6-b3,129016
JGD_Homology/cis-n4c6-b4,511082
JGD_Homology/D6-6,1331920
JGD_Homology/klein-b1,9772
JGD_Homology/klein-b2,9772
JGD_Homology/lutz30-23-b6,69692
JGD_Homology/m133-b3,9199688
JGD_Homology/mk10-b1,15892
JGD_Homology/mk10-b2,56842
JGD_Homology/mk10-b3,104100
JGD_Homology/mk10-b4,33217
JGD_Homology/mk11-b1,19492
JGD_Homology/mk11-b2,113550
JGD_Homology/mk11-b3,356100
JGD_Homology/mk11-b4b,245850
JGD_Homology/mk11-b4,269475
JGD_Homology/mk11-b4b,245850
JGD_Homology/mk12-b1,24442
JGD_Homology/mk12-b2,217500
JGD_Homology/mk12-b3,1049100
JGD_Homology/mk12-b4,1568850
JGD_Homology/mk12-b5,321450
JGD_Homology/mk13-b5,9209698
JGD_Homology/mk9-b1,13372
JGD_Homology/mk9-b2,28492
JGD_Homology/mk9-b3,28492
JGD_Homology/n2c6-b10,11242
JGD_Homology/n2c6-b1,10222
JGD_Homology/n2c6-b10,11242
JGD_Homology/n2c6-b2,16417
JGD_Homology/n2c6-b3,36892
JGD_Homology/n2c6-b4,84675
JGD_Homology/n2c6-b5,157950
JGD_Homology/n2c6-b6,209625
JGD_Homology/n2c6-b7,169200
JGD_Homology/n2c6-b8,75750
JGD_Homology/n2c6-b9,24892
JGD_Homology/n3c4-b1,9674
JGD_Homology/n3c4-b2,9772
JGD_Homology/n3c4-b3,9772
JGD_Homology/n3c4-b4,9674
JGD_Homology/n3c5-b1,9862
JGD_Homology/n3c5-b2,10672
JGD_Homology/n3c5-b3,12112
JGD_Homology/n3c5-b4,13372
JGD_Homology/n3c5-b5,13372
JGD_Homology/n3c5-b6,12112
JGD_Homology/n3c5-b7,10312
JGD_Homology/n3c6-b10,46725
JGD_Homology/n3c6-b11,13192
JGD_Homology/n3c6-b1,10222
JGD_Homology/n3c6-b10,46725
JGD_Homology/n3c6-b11,13192
JGD_Homology/n3c6-b2,16417
JGD_Homology/n3c6-b3,36892
JGD_Homology/n3c6-b4,84675
JGD_Homology/n3c6-b5,159750
JGD_Homology/n3c6-b6,234825
JGD_Homology/n3c6-b7,267000
JGD_Homology/n3c6-b8,231675
JGD_Homology/n3c6-b9,135150
JGD_Homology/n4c5-b10,16200
JGD_Homology/n4c5-b11,9952
JGD_Homology/n4c5-b1,10222
JGD_Homology/n4c5-b10,16200
JGD_Homology/n4c5-b11,9952
JGD_Homology/n4c5-b2,16417
JGD_Homology/n4c5-b3,36592
JGD_Homology/n4c5-b4,80900
JGD_Homology/n4c5-b5,139800
JGD_Homology/n4c5-b6,175325
JGD_Homology/n4c5-b7,155000
JGD_Homology/n4c5-b8,94875
JGD_Homology/n4c5-b9,41092
JGD_Homology/n4c6-b10,14690344
JGD_Homology/n4c6-b11,9229708
JGD_Homology/n4c6-b12,4537449
JGD_Homology/n4c6-b13,450600
JGD_Homology/n4c6-b14,78600
JGD_Homology/n4c6-b15,14392
JGD_Homology/n4c6-b1,10852
JGD_Homology/n4c6-b10,14690344
JGD_Homology/n4c6-b11,9229708
JGD_Homology/n4c6-b12,4537449
JGD_Homology/n4c6-b13,450600
JGD_Homology/n4c6-b14,78600
JGD_Homology/n4c6-b15,14392
JGD_Homology/n4c6-b2,29542
JGD_Homology/n4c6-b3,129000
JGD_Homology/n4c6-b4,511050
JGD_Homology/n4c6-b5,1563990
JGD_Homology/n4c6-b6,7030541
JGD_Homology/n4c6-b7,12593192
JGD_Homology/n4c6-b8,16787496
JGD_Homology/n4c6-b9,18884648
JGD_Homology/shar_te2-b1,181216
JGD_Homology/shar_te2-b2,6902336
JGD_Homology/shar_te2-b3,9199688
JGD_Kocay/Trec10,53820
JGD_Kocay/Trec11,189285
JGD_Kocay/Trec12,918082
JGD_Kocay/Trec13,6302224
JGD_Kocay/Trec14,18885136
JGD_Kocay/Trec3,10755
JGD_Kocay/Trec4,10761
JGD_Kocay/Trec5,10788
JGD_Kocay/Trec6,10872
JGD_Kocay/Trec7,11193
JGD_Kocay/Trec8,12399
JGD_Kocay/Trec9,17193
JGD_Margulies/cat_ears_2_1,12269
JGD_Margulies/cat_ears_2_4,43697
JGD_Margulies/cat_ears_3_1,12853
JGD_Margulies/cat_ears_3_4,170145
JGD_Margulies/cat_ears_4_1,15521
JGD_Margulies/cat_ears_4_4,543329
JGD_Margulies/flower_4_1,12533
JGD_Margulies/flower_4_4,77633
JGD_Margulies/flower_5_1,12965
JGD_Margulies/flower_5_4,187537
JGD_Margulies/flower_7_1,16481
JGD_Margulies/flower_7_4,1629513
JGD_Margulies/flower_8_1,17921
JGD_Margulies/flower_8_4,4206073
JGD_Margulies/kneser_10_4_1,8400385
JGD_Margulies/kneser_6_2_1,19877
JGD_Margulies/kneser_8_3_1,199945
JGD_Margulies/wheel_3_1,11909
JGD_Margulies/wheel_4_1,12005
JGD_Margulies/wheel_5_1,12125
JGD_Margulies/wheel_601,18886137
JGD_Margulies/wheel_6_1,12269
JGD_Margulies/wheel_7_1,12437
JGD_Relat/rel3,9718
JGD_Relat/rel4,9976
JGD_Relat/rel5,12944
JGD_Relat/rel6,35177
JGD_Relat/rel7,262852
JGD_Relat/rel8,9220727
JGD_Relat/rel9,214976744
JGD_Relat/relat3,9736
JGD_Relat/relat4,10180
JGD_Relat/relat5,14962
JGD_Relat/relat6,50212
JGD_Relat/relat7b,416455
JGD_Relat/relat7,416455
JGD_Relat/relat7b,416455
JGD_Relat/relat8,14690344
JGD_Relat/relat9,352344392
JGD_SL6/D_10,48518
JGD_SL6/D_11,25208
JGD_SL6/D_5,19600
JGD_SL6/D_6,42895
JGD_SL6/D_7,74018
JGD_SL6/D_8,85278
JGD_SL6/D_9,72423
JGD_SPG/08blocks,12616
JGD_SPG/EX1,27161
JGD_SPG/EX2,27161
JGD_SPG/EX3,153209
JGD_SPG/EX4,153209
JGD_SPG/EX5,601049
JGD_SPG/EX6,601049
JGD_Taha/abtaha1,266151
JGD_Taha/abtaha2,695756
JGD_Trefethen/Trefethen_150,14676
JGD_Trefethen/Trefethen_20000b,3256348
JGD_Trefethen/Trefethen_20000,3256396
JGD_Trefethen/Trefethen_2000,142022
JGD_Trefethen/Trefethen_200b,16440
JGD_Trefethen/Trefethen_200,16476
JGD_Trefethen/Trefethen_20b,10537
JGD_Trefethen/Trefethen_20,10555
JGD_Trefethen/Trefethen_20000b,3256348
JGD_Trefethen/Trefethen_20000,3256396
JGD_Trefethen/Trefethen_2000,142022
JGD_Trefethen/Trefethen_200b,16440
JGD_Trefethen/Trefethen_200,16476
JGD_Trefethen/Trefethen_20000b,3256348
JGD_Trefethen/Trefethen_20000,3256396
JGD_Trefethen/Trefethen_2000,142022
JGD_Trefethen/Trefethen_20000b,3256348
JGD_Trefethen/Trefethen_20000,3256396
JGD_Trefethen/Trefethen_20000b,3256348
JGD_Trefethen/Trefethen_200b,16440
JGD_Trefethen/Trefethen_20b,10537
JGD_Trefethen/Trefethen_300,25230
JGD_Trefethen/Trefethen_500,37230
JGD_Trefethen/Trefethen_700,50358
Kamvar/Stanford_Berkeley,60827689
Kamvar/Stanford,18884649
Kamvar/Stanford_Berkeley,60827689
Kemelmacher/Kemelmacher,1219588
Kim/kim1,19933224
Kim/kim2,273694904
Koutsovasilis/F1,218118280
Koutsovasilis/F2,45099048
Langemyr/comsol,1180796
LAW/amazon-2008,41954897
LAW/arabic-2005,5121437305
LAW/cnr-2000,27274681
LAW/dblp-2010,8400673
LAW/enron,4206441
LAW/eu-2005,155209481
LAW/hollywood-2009,461402113
LAW/in-2004,136335041
LAW/indochina-2004,1554055913
LAW/it-2004,9206840145
LAW/ljournal-2008,633377457
LAW/sk-2005,15597093081
LAW/uk-2002,2386654593
LAW/uk-2005,7491303273
LAW/webbase-2001,8160328313
Lee/fem_filter,43001896
Lee/fem_hifreq_circuit,487619080
LeGresley/LeGresley_2508,209980
LeGresley/LeGresley_4908,375040
LeGresley/LeGresley_87936,11544616
Li/li,12593192
Lin/Lin,16787496
Li/pli,4204585
LiuWenzhuo/powersim,819800
Lourakis/bundle1,4717796
LPnetlib/lp_25fv47,141500
LPnetlib/lp_80bau3b,292040
LPnetlib/lp_adlittle,17360
LPnetlib/lp_afiro,14132
LPnetlib/lp_agg2,68248
LPnetlib/lp_agg3,68440
LPnetlib/lp_agg,45784
LPnetlib/lp_agg2,68248
LPnetlib/lp_agg3,68440
LPnetlib/lp_bandm,43040
LPnetlib/lp_beaconfd,54104
LPnetlib/lp_blend,17276
LPnetlib/lp_bnl1,79152
LPnetlib/lp_bnl2,191784
LPnetlib/lp_bore3d,29368
LPnetlib/lp_brandy,39624
LPnetlib/lp_capri,36192
LPnetlib/lp_cre_a,229512
LPnetlib/lp_cre_b,4194928
LPnetlib/lp_cre_c,203220
LPnetlib/lp_cre_d,4082952
LPnetlib/lp_cycle,267032
LPnetlib/lp_czprob,140096
LPnetlib/lp_d2q06c,409588
LPnetlib/lp_d6cube,238608
LPnetlib/lp_degen2,32917
LPnetlib/lp_degen3,139072
LPnetlib/lp_dfl001,444112
LPnetlib/lp_e226,46408
LPnetlib/lp_etamacro,44876
LPnetlib/lp_fffff800,89196
LPnetlib/lp_finnis,45464
LPnetlib/lp_fit1d,173972
LPnetlib/lp_fit1p,131184
LPnetlib/lp_fit2d,1562136
LPnetlib/lp_fit2p,616184
LPnetlib/lp_ganges,95860
LPnetlib/lp_gfrd_pnc,41444
LPnetlib/lp_greenbea,386168
LPnetlib/lp_greenbeb,386096
LPnetlib/lp_grow15,79592
LPnetlib/lp_grow22,111176
LPnetlib/lp_grow7,43416
LPnetlib/lpi_bgdbg1,30888
LPnetlib/lpi_bgetam,41548
LPnetlib/lpi_bgindy,806144
LPnetlib/lpi_bgprtr,11296
LPnetlib/lpi_box1,15311
LPnetlib/lpi_ceria3d,116674
LPnetlib/lpi_chemcom,31232
LPnetlib/lpi_cplex1,143356
LPnetlib/lpi_cplex2,26564
LPnetlib/lpi_ex72a,13457
LPnetlib/lpi_ex73a,13427
LPnetlib/lpi_forest6,14452
LPnetlib/lpi_galenet,10762
LPnetlib/lpi_gosh,1210380
LPnetlib/lpi_gran,252276
LPnetlib/lpi_greenbea,386224
LPnetlib/lpi_itest2,11996
LPnetlib/lpi_itest6,12130
LPnetlib/lpi_klein1,13696
LPnetlib/lpi_klein2,41068
LPnetlib/lpi_klein3,89310
LPnetlib/lpi_mondou2,16904
LPnetlib/lpi_pang,46132
LPnetlib/lpi_pilot4i,74520
LPnetlib/lpi_qual,31896
LPnetlib/lpi_reactor,43244
LPnetlib/lpi_refinery,31664
LPnetlib/lp_israel,42516
LPnetlib/lpi_vol1,31976
LPnetlib/lpi_woodinfe,12412
LPnetlib/lp_kb2,15338
LPnetlib/lp_ken_07,53508
LPnetlib/lp_ken_11,256786
LPnetlib/lp_ken_13,497726
LPnetlib/lp_ken_18,4563971
LPnetlib/lp_lotfi,25776
LPnetlib/lp_maros,133636
LPnetlib/lp_maros_r7,2689016
LPnetlib/lp_maros_r7,2689016
LPnetlib/lp_modszk1,50408
LPnetlib/lp_osa_07,2687896
LPnetlib/lp_osa_14,4425612
LPnetlib/lp_osa_30,11545840
LPnetlib/lp_osa_60,24128752
LPnetlib/lp_pds_02,94351
LPnetlib/lp_pds_06,327596
LPnetlib/lp_pds_10,549521
LPnetlib/lp_pds_20,2105319
LPnetlib/lp_perold,86896
LPnetlib/lp_pilot4,76016
LPnetlib/lp_pilot87,912212
LPnetlib/lp_pilot,548084
LPnetlib/lp_pilot_ja,192580
LPnetlib/lp_pilotnov,172132
LPnetlib/lp_pilot_we,123956
LPnetlib/lp_pilot4,76016
LPnetlib/lp_pilot87,912212
LPnetlib/lp_pilot_ja,192580
LPnetlib/lp_pilotnov,172132
LPnetlib/lp_pilot_we,123956
LPnetlib/lp_qap12,208624
LPnetlib/lp_qap15,491854
LPnetlib/lp_qap8,53656
LPnetlib/lp_recipe,18934
LPnetlib/lp_sc105,14912
LPnetlib/lp_sc205,19428
LPnetlib/lp_sc50a,13112
LPnetlib/lp_sc50b,12992
LPnetlib/lp_scagr25,32156
LPnetlib/lp_scagr7,17042
LPnetlib/lp_scfxm1,44240
LPnetlib/lp_scfxm2,77164
LPnetlib/lp_scfxm3,110008
LPnetlib/lp_scorpion,30104
LPnetlib/lp_scrs8,52000
LPnetlib/lp_scsd1,40184
LPnetlib/lp_scsd6,64184
LPnetlib/lp_scsd8,114536
LPnetlib/lp_sctap1,20968
LPnetlib/lp_sctap2,48278
LPnetlib/lp_sctap3,60278
LPnetlib/lp_share1b,24990
LPnetlib/lp_share2b,20970
LPnetlib/lp_shell,30166
LPnetlib/lp_ship04l,88088
LPnetlib/lp_ship04s,64328
LPnetlib/lp_ship08l,166112
LPnetlib/lp_ship08s,97856
LPnetlib/lp_ship12l,206840
LPnetlib/lp_ship12s,110936
LPnetlib/lp_sierra,77040
LPnetlib/lp_stair,62220
LPnetlib/lp_standata,51144
LPnetlib/lp_standgub,52388
LPnetlib/lp_standmps,58928
LPnetlib/lp_stocfor1,17634
