dataset,size_bytes
HB/bcsstm03,10193
HB/bcsstm04,10425
HB/bcsstm05,10611
HB/bcsstm06,14122
HB/bcsstm07,48290
HB/bcsstm08,21970
HB/bcsstm09,22070
HB/bcsstm10,127136
HB/bcsstm11,26750
HB/bcsstm12,117688
HB/bcsstm13,132850
HB/bcsstm19,18886
HB/bcsstm20,14910
HB/bcsstm21,52282
HB/bcsstm22,10453
HB/bcsstm23,46706
HB/bcsstm24,51826
HB/bcsstm25,194350
HB/bcsstm26,32178
HB/bcsstm27,298296
HB/beacxc,514134
HB/beaflw,544074
HB/beause,455554
HB/blckhole,30367
HB/bp_0,43574
HB/bp_1000,57432
HB/bp_1200,58082
HB/bp_1400,58722
HB/bp_1600,59224
HB/bp_200,48842
HB/bp_400,51102
HB/bp_600,52542
HB/bp_800,56162
HB/can_1054,24449
HB/can_1072,24751
HB/can_144,9946
HB/can_161,10012
HB/can_187,10108
HB/can_229,10314
HB/can_24,9190
HB/can_256,12767
HB/can_268,12969
HB/can_292,12499
HB/can_445,14227
HB/can_61,9444
HB/can_62,9276
HB/can_634,18213
HB/can_715,17893
HB/can_73,9372
HB/can_838,21607
HB/can_96,9602
HB/cegb2802,294735
HB/cegb2919,339339
HB/cegb3024,97991
HB/cegb3306,93857
HB/curtis54,9371
HB/dwt_1005,20735
HB/dwt_1007,20695
HB/dwt_1242,23251
HB/dwt_162,9932
HB/dwt_193,11134
HB/dwt_198,10091
HB/dwt_209,10283
HB/dwt_221,10244
HB/dwt_234,9866
HB/dwt_245,10196
HB/dwt_2680,42173
HB/dwt_307,12543
HB/dwt_310,12477
HB/dwt_346,13363
HB/dwt_361,13135
HB/dwt_419,13919
HB/dwt_492,13731
HB/dwt_503,16635
HB/dwt_512,14137
HB/dwt_592,15979
HB/dwt_59,9312
HB/dwt_592,15979
HB/dwt_607,16051
HB/dwt_66,9349
HB/dwt_72,9309
HB/dwt_758,17367
HB/dwt_869,18991
HB/dwt_878,19181
HB/dwt_87,9491
HB/dwt_878,19181
HB/dwt_918,19237
HB/dwt_992,28819
HB/eris1176,31163
HB/fs_183_1,20242
HB/fs_183_3,20234
HB/fs_183_4,20234
HB/fs_183_6,20234
HB/fs_541_1,53118
HB/fs_541_2,53118
HB/fs_541_3,53118
HB/fs_541_4,53110
HB/fs_680_1,37006
HB/fs_680_2,37006
HB/fs_680_3,36998
HB/fs_760_1,70466
HB/fs_760_2,70466
HB/fs_760_3,70458
HB/gemat11,350934
HB/gemat12,350186
HB/gemat1,492622
HB/gemat11,350934
HB/gemat12,350186
HB/gent113,9842
HB/gr_30_30,23848
HB/gre_1107,67920
HB/gre_115,13498
HB/gre_185,19486
HB/gre_216a,14754
HB/gre_216b,18258
HB/gre_343,18362
HB/gre_512,23242
HB/hor_131,57026
HB/ibm32,9200
HB/illc1033,58460
HB/illc1850,100354
HB/impcol_a,15208
HB/impcol_b,12304
HB/impcol_c,13466
HB/impcol_d,23322
HB/impcol_e,22612
HB/jagmesh1,18155
HB/jagmesh2,18967
HB/jagmesh3,19711
HB/jagmesh4,22907
HB/jagmesh5,20373
HB/jagmesh6,22207
HB/jagmesh7,19947
HB/jagmesh8,19971
HB/jagmesh9,22239
HB/jgl009,9117
HB/jgl011,9145
HB/jpwh_991,29121
HB/lap_25,9196
HB/lns_131,14704
HB/lns_3937,271034
HB/lns_511,38064
HB/lnsp_131,14704
HB/lnsp3937,271034
HB/lnsp_511,38064
HB/lock1074,63857
HB/lock2232,96107
HB/lock3491,179933
HB/lock_700,33349
HB/lshp1009,19119
HB/lshp1270,21569
HB/lshp1561,24455
HB/lshp1882,27641
HB/lshp2233,31127
HB/lshp2614,34913
HB/lshp_265,11639
HB/lshp3025,38999
HB/lshp3466,43385
HB/lshp_406,13025
HB/lshp_577,14711
HB/lshp_778,16697
HB/lund_a,22356
HB/lund_b,22316
HB/mahindas,88402
HB/man_5976,251971
HB/mbeacxc,509242
HB/mbeaflw,509242
HB/mbeause,420672
HB/mcca,36008
HB/mcfe,254408
HB/nnc1374,97874
HB/nnc261,24580
HB/nnc666,50838
HB/nos1,13318
HB/nos2,26286
HB/nos3,95030
HB/nos4,12744
HB/nos5,38202
HB/nos6,30074
HB/nos7,37254
HB/orani678,1101080
HB/orsirr_1,79722
HB/orsirr_2,70546
HB/orsreg_1,154814
HB/plat1919,184510
HB/plat362,40538
HB/plsk1919,61238
HB/plskz362,18622
HB/pores_1,10691
HB/pores_2,107628
HB/pores_3,44846
HB/psmigr_1,6313092
HB/psmigr_2,8410236
HB/psmigr_3,8410244
HB/rgg010,9144
HB/saylr1,20846
HB/saylr3,34880
HB/saylr4,145658
HB/sherman1,34872
HB/sherman2,242190
HB/sherman3,219430
HB/sherman4,49158
HB/sherman5,223644
HB/shl_0,17252
HB/shl_200,17408
HB/shl_400,17344
HB/sstmodel,41883
HB/steam1,47190
HB/steam2,147890
HB/steam3,18522
HB/str_0,34444
HB/str_200,40592
HB/str_400,41482
HB/str_600,42686
HB/watt_1,126402
HB/watt_2,128302
HB/well1033,58460
HB/well1850,100354
HB/west0067,12156
HB/west0132,13486
HB/west0156,13112
HB/west0167,14494
HB/west0381,31422
HB/west0479,29148
HB/west0497,27354
HB/west0655,38940
HB/west0989,46438
HB/west1505,66550
HB/west2021,86662
HB/will199,9966
HB/will57,9412
HB/wm1,38562
HB/wm2,38892
HB/wm3,38952
HB/young1c,85166
HB/young2c,84494
HB/young3c,51428
HB/young4c,85166
HB/zenios,165156
Hohn/fd12,308670
Hohn/fd15,474174
Hohn/fd18,675966
Hohn/sinc12,5281940
Hohn/sinc15,8443796
Hohn/sinc18,12657684
Hollinger/g7jac010,211176
Hollinger/g7jac010sc,211184
Hollinger/g7jac010sc,211184
Hollinger/g7jac020,475408
Hollinger/g7jac020sc,475424
Hollinger/g7jac020sc,475424
Hollinger/g7jac040,1432280
Hollinger/g7jac040sc,1432288
Hollinger/g7jac040sc,1432288
Hollinger/g7jac050sc,2797228
Hollinger/g7jac060,2990404
Hollinger/g7jac060sc,2990412
Hollinger/g7jac060sc,2990412
Hollinger/g7jac080,5346628
Hollinger/g7jac080sc,5346636
Hollinger/g7jac080sc,5346636
Hollinger/g7jac100,5370388
Hollinger/g7jac100sc,5370396
Hollinger/g7jac100sc,5370396
Hollinger/g7jac120,6442724
Hollinger/g7jac120sc,6442732
Hollinger/g7jac120sc,6442732
Hollinger/g7jac140,8563636
Hollinger/g7jac140sc,8563644
Hollinger/g7jac140sc,8563644
Hollinger/g7jac160,9635972
Hollinger/g7jac160sc,9635980
Hollinger/g7jac160sc,9635980
Hollinger/g7jac180,9659732
Hollinger/g7jac180sc,9659740
Hollinger/g7jac180sc,9659740
Hollinger/g7jac200,11780644
Hollinger/g7jac200sc,11780652
Hollinger/g7jac200sc,11780652
Hollinger/jan99jac020,409534
Hollinger/jan99jac020sc,409550
Hollinger/jan99jac020sc,409550
Hollinger/jan99jac040,1057948
Hollinger/jan99jac040sc,1057972
Hollinger/jan99jac040sc,1057972
Hollinger/jan99jac060,1617716
Hollinger/jan99jac060sc,1617732
Hollinger/jan99jac060sc,1617732
Hollinger/jan99jac080,2902452
Hollinger/jan99jac080sc,2902468
Hollinger/jan99jac080sc,2902468
Hollinger/jan99jac100,3107492
Hollinger/jan99jac100sc,3107508
Hollinger/jan99jac100sc,3107508
Hollinger/jan99jac120,3312532
Hollinger/jan99jac120sc,3312548
Hollinger/jan99jac120sc,3312548
Hollinger/mark3jac020,589058
Hollinger/mark3jac020sc,589074
Hollinger/mark3jac020sc,589074
Hollinger/mark3jac040,1443428
Hollinger/mark3jac040sc,1443444
Hollinger/mark3jac040sc,1443444
Hollinger/mark3jac060,2898780
Hollinger/mark3jac060sc,2898796
Hollinger/mark3jac060sc,2898796
Hollinger/mark3jac080,3164460
Hollinger/mark3jac080sc,3164476
Hollinger/mark3jac080sc,3164476
Hollinger/mark3jac100,5435008
Hollinger/mark3jac100sc,5435024
Hollinger/mark3jac100sc,5435024
Hollinger/mark3jac120,5471648
Hollinger/mark3jac120sc,5471664
Hollinger/mark3jac120sc,5471664
Hollinger/mark3jac140,6556864
Hollinger/mark3jac140sc,6556880
Hollinger/mark3jac140sc,6556880
HVDC/hvdc1,2845496
HVDC/hvdc2,18594284
IBM_Austin/coupled,1236708
IBM_EDA/ckt11752_dc_1,5450756
IBM_EDA/ckt11752_tr_0,5450764
IBM_EDA/dc1,9913720
IBM_EDA/dc2,9913728
IBM_EDA/dc3,9913712
IBM_EDA/trans4,9913752
IBM_EDA/trans5,9913736
INPRO/msdoor,126892168
IPSO/HTC_336_4438,9303524
IPSO/HTC_336_9129,9303524
IPSO/OPF_10000,3305444
IPSO/OPF_3754,1113536
IPSO/OPF_6000,2890948
IPSO/TSC_OPF_1047,12625028
IPSO/TSC_OPF_300,6340100
Janna/Bump_2911,798006448
Janna/CoupCons3D,271602864
Janna/Cube_Coup_dt0,786473256
Janna/Cube_Coup_dt6,786473256
Janna/Emilia_923,255873848
Janna/Fault_639,179322272
Janna/Flan_1565,720407632
Janna/Geo_1438,395340488
Janna/Hook_1498,382755192
Janna/Long_Coup_dt0,537950272
Janna/Long_Coup_dt6,537950272
Janna/ML_Geer,1336993240
Janna/ML_Laplace,335567384
Janna/PFlow_742,231756216
Janna/Queen_4147,2019641112
Janna/Serena,402680344
Janna/StocF-1465,141572664
Janna/Transport,290478576
JGD_BIBD/bibd_11_5,18905
JGD_BIBD/bibd_12_4,15627
JGD_BIBD/bibd_12_5,25527
JGD_BIBD/bibd_13_6,61191
JGD_BIBD/bibd_14_7,153881
JGD_BIBD/bibd_15_3,12495
JGD_BIBD/bibd_15_7,280043
JGD_BIBD/bibd_16_8,730523
JGD_BIBD/bibd_17_3,13907
JGD_BIBD/bibd_17_4b,38395
JGD_BIBD/bibd_17_4,38387
JGD_BIBD/bibd_17_4b,38395
JGD_BIBD/bibd_17_8,2106987
JGD_BIBD/bibd_18_9,4204173
JGD_BIBD/bibd_19_9,13641737
JGD_BIBD/bibd_20_10,33564757
JGD_BIBD/bibd_22_8,36710649
JGD_BIBD/bibd_49_3,122459
JGD_BIBD/bibd_81_2,22555
JGD_BIBD/bibd_81_3,1046365
JGD_BIBD/bibd_9_3,9834
JGD_BIBD/bibd_9_5,10850
JGD_CAG/CAG_mat1916,998857
JGD_CAG/CAG_mat364,52741
JGD_CAG/CAG_mat72,14438
JGD_Forest/TF10,12210
JGD_Forest/TF11,15399
JGD_Forest/TF12,23815
JGD_Forest/TF13,45951
JGD_Forest/TF14,105028
JGD_Forest/TF15,435777
JGD_Forest/TF16,1152769
JGD_Forest/TF17,3894630
JGD_Forest/TF18,9828812
JGD_Forest/TF19,24042952
JGD_Franz/Franz10,575448
JGD_Franz/Franz11,2624852
JGD_Franz/Franz1,29386
JGD_Franz/Franz10,575448
JGD_Franz/Franz11,2624852
JGD_Franz/Franz2,82122
JGD_Franz/Franz3,46666
JGD_Franz/Franz4,162698
JGD_Franz/Franz5,156478
JGD_Franz/Franz6,161066
JGD_Franz/Franz7,151154
JGD_Franz/Franz8,578308
JGD_Franz/Franz9,575448
JGD_G5/IG5-10,44109
JGD_G5/IG5-11,80770
JGD_G5/IG5-12,155358
JGD_G5/IG5-13,484009
JGD_G5/IG5-14,905613
JGD_G5/IG5-15,2478133
JGD_G5/IG5-16,3821434
JGD_G5/IG5-17,5361956
JGD_G5/IG5-18,9640756
JGD_G5/IG5-6,12509
JGD_G5/IG5-7,13749
JGD_G5/IG5-8,17431
JGD_G5/IG5-9,26380
JGD_GL6/GL6_D_10,16855
JGD_GL6/GL6_D_6,18886
JGD_GL6/GL6_D_7,27776
JGD_GL6/GL6_D_8,29917
JGD_GL6/GL6_D_9,24097
JGD_GL7d/GL7d10,13066
JGD_GL7d/GL7d11,19635
JGD_GL7d/GL7d12,143413
JGD_GL7d/GL7d13,2655536
JGD_GL7d/GL7d14,10135752
JGD_GL7d/GL7d15,33567496
JGD_GL7d/GL7d16,77607688
JGD_GL7d/GL7d17,137380712
JGD_GL7d/GL7d18,186665880
JGD_GL7d/GL7d19,196103064
JGD_GL7d/GL7d20,157303656
JGD_GL7d/GL7d21,96486248
JGD_GL7d/GL7d22,52441864
JGD_GL7d/GL7d23,18259076
JGD_GL7d/GL7d24,3836984
JGD_GL7d/GL7d25,432607
JGD_GL7d/GL7d26,43316
JGD_Groebner/c8_mat11,15756492
JGD_Groebner/c8_mat11_I,15756500
JGD_Groebner/c8_mat11_I,15756500
JGD_Groebner/f855_mat9,1046712
JGD_Groebner/f855_mat9_I,1046720
JGD_Groebner/f855_mat9_I,1046720
JGD_Groebner/HFE18_96_in,2111507
JGD_Groebner/rkat7_mat5,163446
JGD_Groebner/robot24c1_mat5,70890
JGD_Groebner/robot24c1_mat5_J,70694
JGD_Groebner/robot24c1_mat5_J,70694
JGD_Homology/ch3-3-b1,9683
JGD_Homology/ch3-3-b2,9635
JGD_Homology/ch4-4-b1,9953
JGD_Homology/ch4-4-b2,10658
JGD_Homology/ch4-4-b3,9809
JGD_Homology/ch5-5-b1,11202
JGD_Homology/ch5-5-b2,16202
JGD_Homology/ch5-5-b3,18002
JGD_Homology/ch5-5-b4,11642
JGD_Homology/ch6-6-b1,13202
JGD_Homology/ch6-6-b2,36002
JGD_Homology/ch6-6-b3,85202
JGD_Homology/ch6-6-b4,83042
JGD_Homology/ch6-6-b5,24002
JGD_Homology/ch7-6-b1,14642
JGD_Homology/ch7-6-b2,55802
JGD_Homology/ch7-6-b3,186010
JGD_Homology/ch7-6-b4,448100
JGD_Homology/ch7-6-b5,110410
JGD_Homology/ch7-7-b1,16658
JGD_Homology/ch7-7-b2,90452
JGD_Homology/ch7-7-b5,1209140
JGD_Homology/ch7-8-b1,19010
JGD_Homology/ch7-8-b2,138970
JGD_Homology/ch7-8-b3,1420820
JGD_Homology/ch7-8-b4,4425436
JGD_Homology/ch7-8-b5,5615140
JGD_Homology/ch7-9-b1,21698
JGD_Homology/ch7-9-b2,203650
JGD_Homology/ch7-9-b3,2953500
JGD_Homology/ch7-9-b4,11544616
JGD_Homology/ch7-9-b5,15738920
JGD_Homology/ch8-8-b1,22146
JGD_Homology/ch8-8-b2,216586
JGD_Homology/ch8-8-b3,3047580
JGD_Homology/ch8-8-b4,12593192
JGD_Homology/ch8-8-b5,20981800
JGD_Homology/cis-n4c6-b13,475844
JGD_Homology/cis-n4c6-b14,52866
JGD_Homology/cis-n4c6-b15,12610
JGD_Homology/cis-n4c6-b1,11290
JGD_Homology/cis-n4c6-b13,475844
JGD_Homology/cis-n4c6-b14,52866
JGD_Homology/cis-n4c6-b15,12610
JGD_Homology/cis-n4c6-b2,24248
JGD_Homology/cis-n4c6-b3,93206
JGD_Homology/cis-n4c6-b4,591318
JGD_Homology/D6-6,1226708
JGD_Homology/klein-b1,9743
JGD_Homology/klein-b2,9733
JGD_Homology/lutz30-23-b6,49102
JGD_Homology/m133-b3,5805532
JGD_Homology/mk10-b1,14642
JGD_Homology/mk10-b2,44252
JGD_Homology/mk10-b3,75752
JGD_Homology/mk10-b4,25667
JGD_Homology/mk11-b1,17522
JGD_Homology/mk11-b2,85832
JGD_Homology/mk11-b3,425404
JGD_Homology/mk11-b4b,170260
JGD_Homology/mk11-b4,186317
JGD_Homology/mk11-b4b,170260
JGD_Homology/mk12-b1,21482
JGD_Homology/mk12-b2,162062
JGD_Homology/mk12-b3,1257012
JGD_Homology/mk12-b4,2668094
JGD_Homology/mk12-b5,217502
JGD_Homology/mk13-b5,5555282
JGD_Homology/mk9-b1,12618
JGD_Homology/mk9-b2,23462
JGD_Homology/mk9-b3,22832
JGD_Homology/n2c6-b10,10652
JGD_Homology/n2c6-b1,10118
JGD_Homology/n2c6-b10,10652
JGD_Homology/n2c6-b2,14607
JGD_Homology/n2c6-b3,28712
JGD_Homology/n2c6-b4,60653
JGD_Homology/n2c6-b5,108502
JGD_Homology/n2c6-b6,141047
JGD_Homology/n2c6-b7,113342
JGD_Homology/n2c6-b8,52232
JGD_Homology/n2c6-b9,19394
JGD_Homology/n3c4-b1,9668
JGD_Homology/n3c4-b2,9733
JGD_Homology/n3c4-b3,9728
JGD_Homology/n3c4-b4,9659
JGD_Homology/n3c5-b1,9818
JGD_Homology/n3c5-b2,10922
JGD_Homology/n3c5-b3,12542
JGD_Homology/n3c5-b4,13886
JGD_Homology/n3c5-b5,13802
JGD_Homology/n3c5-b6,12362
JGD_Homology/n3c5-b7,10103
JGD_Homology/n3c6-b10,33227
JGD_Homology/n3c6-b11,11882
JGD_Homology/n3c6-b1,10118
JGD_Homology/n3c6-b10,33227
JGD_Homology/n3c6-b11,11882
JGD_Homology/n3c6-b2,14607
JGD_Homology/n3c6-b3,28712
JGD_Homology/n3c6-b4,60653
JGD_Homology/n3c6-b5,109702
JGD_Homology/n3c6-b6,157607
JGD_Homology/n3c6-b7,176912
JGD_Homology/n3c6-b8,152717
JGD_Homology/n3c6-b9,89954
JGD_Homology/n4c5-b10,13802
JGD_Homology/n4c5-b11,9851
JGD_Homology/n4c5-b1,10118
JGD_Homology/n4c5-b10,13802
JGD_Homology/n4c5-b11,9851
JGD_Homology/n4c5-b2,14607
JGD_Homology/n4c5-b3,28502
JGD_Homology/n4c5-b4,58086
JGD_Homology/n4c5-b5,96402
JGD_Homology/n4c5-b6,118507
JGD_Homology/n4c5-b7,104112
JGD_Homology/n4c5-b8,64557
JGD_Homology/n4c5-b9,29762
JGD_Homology/n4c6-b10,8927852
JGD_Homology/n4c6-b11,5311692
JGD_Homology/n4c6-b12,2542057
JGD_Homology/n4c6-b13,475812
JGD_Homology/n4c6-b14,52842
JGD_Homology/n4c6-b15,12602
JGD_Homology/n4c6-b1,11282
JGD_Homology/n4c6-b10,8927852
JGD_Homology/n4c6-b11,5311692
JGD_Homology/n4c6-b12,2542057
JGD_Homology/n4c6-b13,475812
JGD_Homology/n4c6-b14,52842
JGD_Homology/n4c6-b15,12602
JGD_Homology/n4c6-b2,24232
JGD_Homology/n4c6-b3,93182
JGD_Homology/n4c6-b4,591286
JGD_Homology/n4c6-b5,2624894
JGD_Homology/n4c6-b6,4300613
JGD_Homology/n4c6-b7,8002520
JGD_Homology/n4c6-b8,10242392
JGD_Homology/n4c6-b9,11241620
JGD_Homology/shar_te2-b1,146906
JGD_Homology/shar_te2-b2,4556780
JGD_Homology/shar_te2-b3,5805564
JGD_Kocay/Trec10,36818
JGD_Kocay/Trec11,118355
JGD_Kocay/Trec12,920290
JGD_Kocay/Trec13,5258856
JGD_Kocay/Trec14,17849200
JGD_Kocay/Trec3,10764
JGD_Kocay/Trec4,10761
JGD_Kocay/Trec5,10780
JGD_Kocay/Trec6,10839
JGD_Kocay/Trec7,11066
JGD_Kocay/Trec8,12455
JGD_Kocay/Trec9,17297
JGD_Margulies/cat_ears_2_1,12109
JGD_Margulies/cat_ears_2_4,29761
JGD_Margulies/cat_ears_3_1,12516
JGD_Margulies/cat_ears_3_4,101415
JGD_Margulies/cat_ears_4_1,14401
JGD_Margulies/cat_ears_4_4,315595
JGD_Margulies/flower_4_1,12277
JGD_Margulies/flower_4_4,48377
JGD_Margulies/flower_5_1,12583
JGD_Margulies/flower_5_4,110115
JGD_Margulies/flower_7_1,15053
JGD_Margulies/flower_7_4,931425
JGD_Margulies/flower_8_1,16097
JGD_Margulies/flower_8_4,2329257
JGD_Margulies/kneser_10_4_1,6303241
JGD_Margulies/kneser_6_2_1,17035
JGD_Margulies/kneser_8_3_1,137337
JGD_Margulies/wheel_3_1,11857
JGD_Margulies/wheel_4_1,11920
JGD_Margulies/wheel_5_1,12001
JGD_Margulies/wheel_601,13643265
JGD_Margulies/wheel_6_1,12099
JGD_Margulies/wheel_7_1,12214
JGD_Relat/rel3,9713
JGD_Relat/rel4,9939
JGD_Relat/rel5,12322
JGD_Relat/rel6,29657
JGD_Relat/rel7,205438
JGD_Relat/rel8,7123575
JGD_Relat/rel9,159398024
JGD_Relat/relat3,9733
JGD_Relat/relat4,10083
JGD_Relat/relat5,13528
JGD_Relat/relat6,38686
JGD_Relat/relat7b,504155
JGD_Relat/relat7,504155
JGD_Relat/relat7b,504155
JGD_Relat/relat8,10496040
JGD_Relat/relat9,246431928
JGD_SL6/D_10,34212
JGD_SL6/D_11,19644
JGD_SL6/D_5,16814
JGD_SL6/D_6,31863
JGD_SL6/D_7,51132
JGD_SL6/D_8,57612
JGD_SL6/D_9,49265
JGD_SPG/08blocks,12034
JGD_SPG/EX1,19547
JGD_SPG/EX2,19547
JGD_SPG/EX3,86651
JGD_SPG/EX4,86651
JGD_SPG/EX5,318469
JGD_SPG/EX6,318469
JGD_Taha/abtaha1,192739
JGD_Taha/abtaha2,847496
JGD_Trefethen/Trefethen_150,14986
JGD_Trefethen/Trefethen_20000b,4284632
JGD_Trefethen/Trefethen_20000,4284620
JGD_Trefethen/Trefethen_2000,102118
JGD_Trefethen/Trefethen_200b,16848
JGD_Trefethen/Trefethen_200,16886
JGD_Trefethen/Trefethen_20b,10482
JGD_Trefethen/Trefethen_20,10495
JGD_Trefethen/Trefethen_20000b,4284632
JGD_Trefethen/Trefethen_20000,4284620
JGD_Trefethen/Trefethen_2000,102118
JGD_Trefethen/Trefethen_200b,16848
JGD_Trefethen/Trefethen_200,16886
JGD_Trefethen/Trefethen_20000b,4284632
JGD_Trefethen/Trefethen_20000,4284620
JGD_Trefethen/Trefethen_2000,102118
JGD_Trefethen/Trefethen_20000b,4284632
JGD_Trefethen/Trefethen_20000,4284620
JGD_Trefethen/Trefethen_20000b,4284632
JGD_Trefethen/Trefethen_200b,16848
JGD_Trefethen/Trefethen_20b,10482
JGD_Trefethen/Trefethen_300,20862
JGD_Trefethen/Trefethen_500,29262
JGD_Trefethen/Trefethen_700,38414
Kamvar/Stanford_Berkeley,33564713
Kamvar/Stanford,11544617
Kamvar/Stanford_Berkeley,33564713
Kemelmacher/Kemelmacher,1333400
Kim/kim1,20085632
Kim/kim2,229654712
Koutsovasilis/F1,165689480
Koutsovasilis/F2,33850384
Langemyr/comsol,1186808
LAW/amazon-2008,24129113
LAW/arabic-2005,2651954897
LAW/cnr-2000,15740345
LAW/dblp-2010,6303521
LAW/enron,2386277
LAW/eu-2005,81804977
LAW/hollywood-2009,235949889
LAW/in-2004,74464865
LAW/indochina-2004,807442553
LAW/it-2004,4769107225
LAW/ljournal-2008,338715033
LAW/sk-2005,8001984641
LAW/uk-2002,1267786273
LAW/uk-2005,3903999025
LAW/webbase-2001,4553094833
Lee/fem_filter,35957844
Lee/fem_hifreq_circuit,407923112
LeGresley/LeGresley_2508,181552
LeGresley/LeGresley_4908,323902
LeGresley/LeGresley_87936,8749620
Li/li,12682744
Lin/Lin,13615980
Li/pli,2151761
LiuWenzhuo/powersim,883156
Lourakis/bundle1,5294312
LPnetlib/lp_25fv47,121734
LPnetlib/lp_80bau3b,250038
LPnetlib/lp_adlittle,17482
LPnetlib/lp_afiro,14058
LPnetlib/lp_agg2,59802
LPnetlib/lp_agg3,59962
LPnetlib/lp_agg,41046
LPnetlib/lp_agg2,59802
LPnetlib/lp_agg3,59962
LPnetlib/lp_bandm,38672
LPnetlib/lp_beaconfd,47636
LPnetlib/lp_blend,17434
LPnetlib/lp_bnl1,69376
LPnetlib/lp_bnl2,166442
LPnetlib/lp_bore3d,26940
LPnetlib/lp_brandy,35662
LPnetlib/lp_capri,32952
LPnetlib/lp_cre_a,200210
LPnetlib/lp_cre_b,3190392
LPnetlib/lp_cre_c,177404
LPnetlib/lp_cre_d,3132212
LPnetlib/lp_cycle,228380
LPnetlib/lp_czprob,120540
LPnetlib/lp_d2q06c,347778
LPnetlib/lp_d6cube,164032
LPnetlib/lp_degen2,25405
LPnetlib/lp_degen3,91224
LPnetlib/lp_dfl001,384992
LPnetlib/lp_e226,41328
LPnetlib/lp_etamacro,40612
LPnetlib/lp_fffff800,77444
LPnetlib/lp_finnis,40940
LPnetlib/lp_fit1d,147176
LPnetlib/lp_fit1p,112712
LPnetlib/lp_fit2d,1562240
LPnetlib/lp_fit2p,521618
LPnetlib/lp_ganges,84606
LPnetlib/lp_gfrd_pnc,37788
LPnetlib/lp_greenbea,328822
LPnetlib/lp_greenbeb,328742
LPnetlib/lp_grow15,68954
LPnetlib/lp_grow22,95554
LPnetlib/lp_grow7,38474
LPnetlib/lpi_bgdbg1,28270
LPnetlib/lpi_bgetam,37284
LPnetlib/lpi_bgindy,816832
LPnetlib/lpi_bgprtr,11255
LPnetlib/lpi_box1,14473
LPnetlib/lpi_ceria3d,81472
LPnetlib/lpi_chemcom,28630
LPnetlib/lpi_cplex1,127474
LPnetlib/lpi_cplex2,24592
LPnetlib/lpi_ex72a,13861
LPnetlib/lpi_ex73a,13823
LPnetlib/lpi_forest6,14273
LPnetlib/lpi_galenet,10757
LPnetlib/lpi_gosh,1225552
LPnetlib/lpi_gran,217372
LPnetlib/lpi_greenbea,328864
LPnetlib/lpi_itest2,11980
LPnetlib/lpi_itest6,12113
LPnetlib/lpi_klein1,13814
LPnetlib/lpi_klein2,31908
LPnetlib/lpi_klein3,65098
LPnetlib/lpi_mondou2,15114
LPnetlib/lpi_pang,40998
LPnetlib/lpi_pilot4i,64814
LPnetlib/lpi_qual,29252
LPnetlib/lpi_reactor,38700
LPnetlib/lpi_refinery,29068
LPnetlib/lp_israel,37980
LPnetlib/lpi_vol1,29332
LPnetlib/lpi_woodinfe,12308
LPnetlib/lp_kb2,15434
LPnetlib/lp_ken_07,41562
LPnetlib/lp_ken_11,188060
LPnetlib/lp_ken_13,612258
LPnetlib/lp_ken_18,2887339
LPnetlib/lp_lotfi,23820
LPnetlib/lp_maros,115056
LPnetlib/lp_maros_r7,2701564
LPnetlib/lp_maros_r7,2701564
LPnetlib/lp_modszk1,45456
LPnetlib/lp_osa_07,2692380
LPnetlib/lp_osa_14,5263736
LPnetlib/lp_osa_30,8417516
LPnetlib/lp_osa_60,17878420
LPnetlib/lp_pds_02,67117
LPnetlib/lp_pds_06,220920
LPnetlib/lp_pds_10,615765
LPnetlib/lp_pds_20,1310239
LPnetlib/lp_perold,75860
LPnetlib/lp_pilot4,66310
LPnetlib/lp_pilot87,920344
LPnetlib/lp_pilot,462218
LPnetlib/lp_pilot_ja,164508
LPnetlib/lp_pilotnov,147422
LPnetlib/lp_pilot_we,106872
LPnetlib/lp_pilot4,66310
LPnetlib/lp_pilot87,920344
LPnetlib/lp_pilot_ja,164508
LPnetlib/lp_pilotnov,147422
LPnetlib/lp_pilot_we,106872
LPnetlib/lp_qap12,138402
LPnetlib/lp_qap15,517178
LPnetlib/lp_qap8,40890
LPnetlib/lp_recipe,19126
LPnetlib/lp_sc105,15132
LPnetlib/lp_sc205,18510
LPnetlib/lp_sc50a,13011
LPnetlib/lp_sc50b,12903
LPnetlib/lp_scagr25,29658
LPnetlib/lp_scagr7,17302
LPnetlib/lp_scfxm1,39438
LPnetlib/lp_scfxm2,67548
LPnetlib/lp_scfxm3,95578
LPnetlib/lp_scorpion,27814
LPnetlib/lp_scrs8,46414
LPnetlib/lp_scsd1,35572
LPnetlib/lp_scsd6,55848
LPnetlib/lp_scsd8,98172
LPnetlib/lp_sctap1,17834
LPnetlib/lp_sctap2,35800
LPnetlib/lp_sctap3,43780
LPnetlib/lp_share1b,25234
LPnetlib/lp_share2b,21172
LPnetlib/lp_shell,24124
LPnetlib/lp_ship04l,76134
LPnetlib/lp_ship04s,56334
LPnetlib/lp_ship08l,141906
LPnetlib/lp_ship08s,85026
LPnetlib/lp_ship12l,176592
LPnetlib/lp_ship12s,96672
LPnetlib/lp_sierra,63494
LPnetlib/lp_stair,54928
LPnetlib/lp_standata,45412
LPnetlib/lp_standgub,46434
LPnetlib/lp_standmps,52108
LPnetlib/lp_stocfor1,17878
LPnetlib/lp_stocfor2,110518
