dataset,size_bytes
HB/bcsstk29,3293939
HB/bcsstk30,11699231
HB/bcsstk31,6916692
HB/bcsstk32,11836683
HB/bcsstk33,2938566
HB/bcsstm01,1000
HB/bcsstm02,2052
HB/bcsstm03,2141
HB/bcsstm04,2667
HB/bcsstm05,4150
HB/bcsstm06,10075
HB/bcsstm07,93538
HB/bcsstm08,15844
HB/bcsstm09,27585
HB/bcsstm10,286964
HB/bcsstm11,37949
HB/bcsstm12,271024
HB/bcsstm13,302313
HB/bcsstm19,20691
HB/bcsstm20,12430
HB/bcsstm21,99150
HB/bcsstm22,3926
HB/bcsstm23,82615
HB/bcsstm24,93854
HB/bcsstm25,418617
HB/bcsstm26,51964
HB/bcsstm27,760886
HB/beacxc,1020596
HB/beaflw,1037518
HB/beause,814613
HB/blckhole,76750
HB/bp_0,41925
HB/bp_1000,61932
HB/bp_1200,62990
HB/bp_1400,63996
HB/bp_1600,64736
HB/bp_200,49225
HB/bp_400,52616
HB/bp_600,54553
HB/bp_800,60101
HB/can_1054,52400
HB/can_1072,53586
HB/can_144,5153
HB/can_161,5686
HB/can_187,6319
HB/can_229,7565
HB/can_24,1043
HB/can_256,11987
HB/can_268,12464
HB/can_292,10626
HB/can_445,16484
HB/can_61,2293
HB/can_62,1359
HB/can_634,30713
HB/can_715,28712
HB/can_73,1862
HB/can_838,41478
HB/can_96,3092
HB/cegb2802,1284876
HB/cegb2919,1512414
HB/cegb3024,383824
HB/cegb3306,367867
HB/curtis54,2179
HB/dwt_1005,38176
HB/dwt_1007,38012
HB/dwt_1242,48212
HB/dwt_162,5020
HB/dwt_193,13263
HB/dwt_198,6084
HB/dwt_209,7351
HB/dwt_221,6975
HB/dwt_234,4340
HB/dwt_245,6519
HB/dwt_2680,127700
HB/dwt_307,10952
HB/dwt_310,10676
HB/dwt_346,13707
HB/dwt_361,12868
HB/dwt_419,15472
HB/dwt_492,14222
HB/dwt_503,25698
HB/dwt_512,15489
HB/dwt_592,22281
HB/dwt_59,1506
HB/dwt_592,22281
HB/dwt_607,22508
HB/dwt_66,1683
HB/dwt_72,1422
HB/dwt_758,26733
HB/dwt_869,32278
HB/dwt_878,32922
HB/dwt_87,2373
HB/dwt_878,32922
HB/dwt_918,32776
HB/dwt_992,69701
HB/eris1176,82659
HB/fs_183_1,25621
HB/fs_183_3,26534
HB/fs_183_4,26448
HB/fs_183_6,25517
HB/fs_541_1,110650
HB/fs_541_2,108697
HB/fs_541_3,108191
HB/fs_541_4,108272
HB/fs_680_1,59964
HB/fs_680_2,63171
HB/fs_680_3,63814
HB/fs_760_1,148527
HB/fs_760_2,149017
HB/fs_760_3,149719
HB/gemat11,727574
HB/gemat12,725868
HB/gemat1,992535
HB/gemat11,727574
HB/gemat12,725868
HB/gent113,4685
HB/gr_30_30,46272
HB/gre_1107,96365
HB/gre_115,7691
HB/gre_185,16226
HB/gre_216a,12461
HB/gre_216b,14225
HB/gre_343,20520
HB/gre_512,31401
HB/hor_131,97908
HB/ibm32,1226
HB/illc1033,106194
HB/illc1850,198476
HB/impcol_a,8007
HB/impcol_b,4601
HB/impcol_c,4576
HB/impcol_d,14936
HB/impcol_e,20502
HB/jagmesh1,28550
HB/jagmesh2,31313
HB/jagmesh3,34308
HB/jagmesh4,46876
HB/jagmesh5,36859
HB/jagmesh6,44126
HB/jagmesh7,35166
HB/jagmesh8,35250
HB/jagmesh9,44332
HB/jgl009,773
HB/jgl011,917
HB/jpwh_991,61337
HB/lap_25,1075
HB/lns_131,10106
HB/lns_3937,560247
HB/lns_511,56366
HB/lnsp_131,10157
HB/lnsp3937,566234
HB/lnsp_511,57170
HB/lock1074,209999
HB/lock2232,375597
HB/lock3491,764612
HB/lock_700,88678
HB/lshp1009,31465
HB/lshp1270,41624
HB/lshp1561,53125
HB/lshp1882,65857
HB/lshp2233,79769
HB/lshp2614,94886
HB/lshp_265,7849
HB/lshp3025,111220
HB/lshp3466,128724
HB/lshp_406,12255
HB/lshp_577,17613
HB/lshp_778,23949
HB/lund_a,24010
HB/lund_b,24927
HB/mahindas,150181
HB/man_5976,1114303
HB/mbeacxc,1010511
HB/mbeaflw,973591
HB/mbeause,751210
HB/mcca,54057
HB/mcfe,513917
HB/nnc1374,181653
HB/nnc261,30397
HB/nnc666,77542
HB/nos1,10588
HB/nos2,41394
HB/nos3,174756
HB/nos4,6578
HB/nos5,46885
HB/nos6,28007
HB/nos7,36611
HB/orani678,1995692
HB/orsirr_1,115390
HB/orsirr_2,99805
HB/orsreg_1,251392
HB/plat1919,526417
HB/plat362,90125
HB/plsk1919,149418
HB/plskz362,26790
HB/pores_1,4071
HB/pores_2,211985
HB/pores_3,77674
HB/psmigr_1,6557446
HB/psmigr_2,11955356
HB/psmigr_3,12025129
HB/rgg010,902
HB/saylr1,18850
HB/saylr3,37432
HB/saylr4,261314
HB/sherman1,37423
HB/sherman2,470084
HB/sherman3,434917
HB/sherman4,67562
HB/sherman5,432319
HB/shl_0,17469
HB/shl_200,17840
HB/shl_400,17672
HB/sstmodel,123568
HB/steam1,56684
HB/steam2,189956
HB/steam3,11026
HB/str_0,36222
HB/str_200,46005
HB/str_400,47181
HB/str_600,49181
HB/watt_1,226932
HB/watt_2,229576
HB/well1033,107632
HB/well1850,202153
HB/west0067,4828
HB/west0132,6788
HB/west0156,5437
HB/west0167,8281
HB/west0381,34849
HB/west0479,31469
HB/west0497,28592
HB/west0655,47111
HB/west0989,57370
HB/west1505,91808
HB/west2021,134068
HB/will199,5299
HB/will57,2198
HB/wm1,52940
HB/wm2,54101
HB/wm3,54259
HB/young1c,72237
HB/young2c,71564
HB/young3c,61284
HB/young4c,72052
HB/zenios,175429
Hohn/fd12,755321
Hohn/fd15,1193329
Hohn/fd18,1751105
Hohn/sinc12,8528312
Hohn/sinc15,16715997
Hohn/sinc18,29244353
Hollinger/g7jac010,493461
Hollinger/g7jac010sc,481523
Hollinger/g7jac010sc,481523
Hollinger/g7jac020,1181292
Hollinger/g7jac020sc,1149262
Hollinger/g7jac020sc,1149262
Hollinger/g7jac040,3097119
Hollinger/g7jac040sc,3002991
Hollinger/g7jac040sc,3002991
Hollinger/g7jac050sc,4176673
Hollinger/g7jac060,5560329
Hollinger/g7jac060sc,5390477
Hollinger/g7jac060sc,5390477
Hollinger/g7jac080,8083016
Hollinger/g7jac080sc,7841706
Hollinger/g7jac080sc,7841706
Hollinger/g7jac100,10619415
Hollinger/g7jac100sc,10290214
Hollinger/g7jac100sc,10290214
Hollinger/g7jac120,13157231
Hollinger/g7jac120sc,12749285
Hollinger/g7jac120sc,12749285
Hollinger/g7jac140,15694885
Hollinger/g7jac140sc,15186064
Hollinger/g7jac140sc,15186064
Hollinger/g7jac160,18232067
Hollinger/g7jac160sc,17635263
Hollinger/g7jac160sc,17635263
Hollinger/g7jac180,20769821
Hollinger/g7jac180sc,20099374
Hollinger/g7jac180sc,20099374
Hollinger/g7jac200,23307406
Hollinger/g7jac200sc,22557711
Hollinger/g7jac200sc,22557711
Hollinger/jan99jac020,731107
Hollinger/jan99jac020sc,719009
Hollinger/jan99jac020sc,719009
Hollinger/jan99jac040,1641245
Hollinger/jan99jac040sc,1613879
Hollinger/jan99jac040sc,1613879
Hollinger/jan99jac060,2602260
Hollinger/jan99jac060sc,2558838
Hollinger/jan99jac060sc,2558838
Hollinger/jan99jac080,3563175
Hollinger/jan99jac080sc,3498469
Hollinger/jan99jac080sc,3498469
Hollinger/jan99jac100,4524234
Hollinger/jan99jac100sc,4439594
Hollinger/jan99jac100sc,4439594
Hollinger/jan99jac120,5483141
Hollinger/jan99jac120sc,5381714
Hollinger/jan99jac120sc,5381714
Hollinger/mark3jac020,1393649
Hollinger/mark3jac020sc,1368737
Hollinger/mark3jac020sc,1368737
Hollinger/mark3jac040,2931963
Hollinger/mark3jac040sc,2883056
Hollinger/mark3jac040sc,2883056
Hollinger/mark3jac060,4481528
Hollinger/mark3jac060sc,4404930
Hollinger/mark3jac060sc,4404930
Hollinger/mark3jac080,6030343
Hollinger/mark3jac080sc,5929221
Hollinger/mark3jac080sc,5929221
Hollinger/mark3jac100,7579199
Hollinger/mark3jac100sc,7456951
Hollinger/mark3jac100sc,7456951
Hollinger/mark3jac120,9127903
Hollinger/mark3jac120sc,8984105
Hollinger/mark3jac120sc,8984105
Hollinger/mark3jac140,10676415
Hollinger/mark3jac140sc,10509400
Hollinger/mark3jac140sc,10509400
HVDC/hvdc1,3616552
HVDC/hvdc2,44218828
IBM_Austin/coupled,2952476
IBM_EDA/ckt11752_dc_1,6955210
IBM_EDA/ckt11752_tr_0,7532342
IBM_EDA/dc1,16284480
IBM_EDA/dc2,16353846
IBM_EDA/dc3,16398570
IBM_EDA/trans4,16632694
IBM_EDA/trans5,16709749
INPRO/msdoor,310055357
IPSO/HTC_336_4438,9647780
IPSO/HTC_336_9129,9477866
IPSO/OPF_10000,5609458
IPSO/OPF_3754,1826328
IPSO/OPF_6000,3623254
IPSO/TSC_OPF_1047,32323730
IPSO/TSC_OPF_300,13073499
Janna/Bump_2911,1955677723
Janna/CoupCons3D,631349200
Janna/Cube_Coup_dt0,1788583094
Janna/Cube_Coup_dt6,1781043110
Janna/Emilia_923,505873530
Janna/Fault_639,407861166
Janna/Flan_1565,1711832009
Janna/Geo_1438,918223549
Janna/Hook_1498,893000386
Janna/Long_Coup_dt0,1189730157
Janna/Long_Coup_dt6,1186409582
Janna/ML_Geer,3568243457
Janna/ML_Laplace,859299933
Janna/PFlow_742,651206899
Janna/Queen_4147,4991307193
Janna/Serena,954287076
Janna/StocF-1465,326477582
Janna/Transport,849881810
JGD_BIBD/bibd_11_5,31574
JGD_BIBD/bibd_12_4,20807
JGD_BIBD/bibd_12_5,54350
JGD_BIBD/bibd_13_6,187417
JGD_BIBD/bibd_14_7,547273
JGD_BIBD/bibd_15_3,10263
JGD_BIBD/bibd_15_7,1055046
JGD_BIBD/bibd_16_8,2969383
JGD_BIBD/bibd_17_3,15447
JGD_BIBD/bibd_17_4b,111613
JGD_BIBD/bibd_17_4,111611
JGD_BIBD/bibd_17_4b,111613
JGD_BIBD/bibd_17_8,5956367
JGD_BIBD/bibd_18_9,15868940
JGD_BIBD/bibd_19_9,30756956
JGD_BIBD/bibd_20_10,81729710
JGD_BIBD/bibd_22_8,91193217
JGD_BIBD/bibd_49_3,523720
JGD_BIBD/bibd_81_2,31261
JGD_BIBD/bibd_81_3,2695865
JGD_BIBD/bibd_9_3,2488
JGD_BIBD/bibd_9_5,8493
JGD_CAG/CAG_mat1916,2166440
JGD_CAG/CAG_mat364,129671
JGD_CAG/CAG_mat72,10737
JGD_Forest/TF10,6642
JGD_Forest/TF11,16485
JGD_Forest/TF12,42780
JGD_Forest/TF13,116712
JGD_Forest/TF14,341718
JGD_Forest/TF15,944652
JGD_Forest/TF16,2778004
JGD_Forest/TF17,7972884
JGD_Forest/TF18,22482626
JGD_Forest/TF19,66944601
JGD_Franz/Franz10,1231180
JGD_Franz/Franz11,4547382
JGD_Franz/Franz1,56701
JGD_Franz/Franz10,1231180
JGD_Franz/Franz11,4547382
JGD_Franz/Franz2,258483
JGD_Franz/Franz3,129748
JGD_Franz/Franz4,560056
JGD_Franz/Franz5,529391
JGD_Franz/Franz6,544755
JGD_Franz/Franz7,484477
JGD_Franz/Franz8,1279191
JGD_Franz/Franz9,1231178
JGD_G5/IG5-10,104762
JGD_G5/IG5-11,246450
JGD_G5/IG5-12,536972
JGD_G5/IG5-13,1074272
JGD_G5/IG5-14,2059993
JGD_G5/IG5-15,4131827
JGD_G5/IG5-16,7895622
JGD_G5/IG5-17,14137980
JGD_G5/IG5-18,24740049
JGD_G5/IG5-6,5433
JGD_G5/IG5-7,8293
JGD_G5/IG5-8,19380
JGD_G5/IG5-9,47609
JGD_GL6/GL6_D_10,21154
JGD_GL6/GL6_D_6,26298
JGD_GL6/GL6_D_7,56029
JGD_GL6/GL6_D_8,64037
JGD_GL6/GL6_D_9,44949
JGD_GL7d/GL7d10,4634
JGD_GL7d/GL7d11,18727
JGD_GL7d/GL7d12,429486
JGD_GL7d/GL7d13,4696326
JGD_GL7d/GL7d14,26726355
JGD_GL7d/GL7d15,94307846
JGD_GL7d/GL7d16,232589843
JGD_GL7d/GL7d17,431967709
JGD_GL7d/GL7d18,609004516
JGD_GL7d/GL7d19,644341732
JGD_GL7d/GL7d20,510126964
JGD_GL7d/GL7d21,300406822
JGD_GL7d/GL7d22,132288223
JGD_GL7d/GL7d23,40935600
JGD_GL7d/GL7d24,8317435
JGD_GL7d/GL7d25,1040008
JGD_GL7d/GL7d26,85742
JGD_Groebner/c8_mat11,38234265
JGD_Groebner/c8_mat11_I,37714951
JGD_Groebner/c8_mat11_I,37714951
JGD_Groebner/f855_mat9,2594315
JGD_Groebner/f855_mat9_I,2587362
JGD_Groebner/f855_mat9_I,2587362
JGD_Groebner/HFE18_96_in,8996207
JGD_Groebner/rkat7_mat5,515110
JGD_Groebner/robot24c1_mat5,204202
JGD_Groebner/robot24c1_mat5_J,203085
JGD_Groebner/robot24c1_mat5_J,203085
JGD_Homology/ch3-3-b1,1371
JGD_Homology/ch3-3-b2,1248
JGD_Homology/ch4-4-b1,2246
JGD_Homology/ch4-4-b2,3554
JGD_Homology/ch4-4-b3,1891
JGD_Homology/ch5-5-b1,4562
JGD_Homology/ch5-5-b2,19028
JGD_Homology/ch5-5-b3,25460
JGD_Homology/ch5-5-b4,6835
JGD_Homology/ch6-6-b1,9231
JGD_Homology/ch6-6-b2,80076
JGD_Homology/ch6-6-b3,256736
JGD_Homology/ch6-6-b4,263324
JGD_Homology/ch6-6-b5,49050
JGD_Homology/ch7-6-b1,12607
JGD_Homology/ch7-6-b2,142645
JGD_Homology/ch7-6-b3,623820
JGD_Homology/ch7-6-b4,982730
JGD_Homology/ch7-6-b5,380514
JGD_Homology/ch7-7-b1,17341
JGD_Homology/ch7-7-b2,252355
JGD_Homology/ch7-7-b5,2959437
JGD_Homology/ch7-8-b1,23228
JGD_Homology/ch7-8-b2,416760
JGD_Homology/ch7-8-b3,3144993
JGD_Homology/ch7-8-b4,10319708
JGD_Homology/ch7-8-b5,12638773
JGD_Homology/ch7-9-b1,30230
JGD_Homology/ch7-9-b2,652305
JGD_Homology/ch7-9-b3,5852261
JGD_Homology/ch7-9-b4,24133214
JGD_Homology/ch7-9-b5,40358324
JGD_Homology/ch8-8-b1,31397
JGD_Homology/ch8-8-b2,699414
JGD_Homology/ch8-8-b3,6570275
JGD_Homology/ch8-8-b4,28902509
JGD_Homology/ch8-8-b5,54218099
JGD_Homology/cis-n4c6-b13,1138500
JGD_Homology/cis-n4c6-b14,156254
JGD_Homology/cis-n4c6-b15,9992
JGD_Homology/cis-n4c6-b1,4722
JGD_Homology/cis-n4c6-b13,1138500
JGD_Homology/cis-n4c6-b14,156254
JGD_Homology/cis-n4c6-b15,9992
JGD_Homology/cis-n4c6-b2,42315
JGD_Homology/cis-n4c6-b3,275416
JGD_Homology/cis-n4c6-b4,1291537
JGD_Homology/D6-6,2086229
JGD_Homology/klein-b1,1560
JGD_Homology/klein-b2,1595
JGD_Homology/lutz30-23-b6,139981
JGD_Homology/m133-b3,12325504
JGD_Homology/mk10-b1,12623
JGD_Homology/mk10-b2,106432
JGD_Homology/mk10-b3,226305
JGD_Homology/mk10-b4,54286
JGD_Homology/mk11-b1,19391
JGD_Homology/mk11-b2,238085
JGD_Homology/mk11-b3,881182
JGD_Homology/mk11-b4b,607487
JGD_Homology/mk11-b4,671114
JGD_Homology/mk11-b4b,607487
JGD_Homology/mk12-b1,29688
JGD_Homology/mk12-b2,505072
JGD_Homology/mk12-b3,2804664
JGD_Homology/mk12-b4,4431972
JGD_Homology/mk12-b5,827750
JGD_Homology/mk13-b5,12379564
JGD_Homology/mk9-b1,7895
JGD_Homology/mk9-b2,40820
JGD_Homology/mk9-b3,40838
JGD_Homology/n2c6-b10,4057
JGD_Homology/n2c6-b1,2773
JGD_Homology/n2c6-b10,4057
JGD_Homology/n2c6-b2,13954
JGD_Homology/n2c6-b3,58189
JGD_Homology/n2c6-b4,172602
JGD_Homology/n2c6-b5,354384
JGD_Homology/n2c6-b6,487044
JGD_Homology/n2c6-b7,384465
JGD_Homology/n2c6-b8,153332
JGD_Homology/n2c6-b9,32877
JGD_Homology/n3c4-b1,1324
JGD_Homology/n3c4-b2,1575
JGD_Homology/n3c4-b3,1565
JGD_Homology/n3c4-b4,1327
JGD_Homology/n3c5-b1,1784
JGD_Homology/n3c5-b2,4204
JGD_Homology/n3c5-b3,8753
JGD_Homology/n3c5-b4,13290
JGD_Homology/n3c5-b5,13164
JGD_Homology/n3c5-b6,8813
JGD_Homology/n3c5-b7,3114
JGD_Homology/n3c6-b10,82320
JGD_Homology/n3c6-b11,7731
JGD_Homology/n3c6-b1,2774
JGD_Homology/n3c6-b10,82320
JGD_Homology/n3c6-b11,7731
JGD_Homology/n3c6-b2,13954
JGD_Homology/n3c6-b3,58189
JGD_Homology/n3c6-b4,172602
JGD_Homology/n3c6-b5,358788
JGD_Homology/n3c6-b6,549693
JGD_Homology/n3c6-b7,626913
JGD_Homology/n3c6-b8,541131
JGD_Homology/n3c6-b9,298108
JGD_Homology/n4c5-b10,13632
JGD_Homology/n4c5-b11,2046
JGD_Homology/n4c5-b1,2773
JGD_Homology/n4c5-b10,13632
JGD_Homology/n4c5-b11,2046
JGD_Homology/n4c5-b2,13954
JGD_Homology/n4c5-b3,57556
JGD_Homology/n4c5-b4,163772
JGD_Homology/n4c5-b5,310360
JGD_Homology/n4c5-b6,402179
JGD_Homology/n4c5-b7,349393
JGD_Homology/n4c5-b8,200352
JGD_Homology/n4c5-b9,68905
JGD_Homology/n4c6-b10,22029031
JGD_Homology/n4c6-b11,12060297
JGD_Homology/n4c6-b12,4644181
JGD_Homology/n4c6-b13,1138464
JGD_Homology/n4c6-b14,156232
JGD_Homology/n4c6-b15,9984
JGD_Homology/n4c6-b1,4714
JGD_Homology/n4c6-b10,22029031
JGD_Homology/n4c6-b11,12060297
JGD_Homology/n4c6-b12,4644181
JGD_Homology/n4c6-b13,1138464
JGD_Homology/n4c6-b14,156232
JGD_Homology/n4c6-b15,9984
JGD_Homology/n4c6-b2,42300
JGD_Homology/n4c6-b3,275394
JGD_Homology/n4c6-b4,1291508
JGD_Homology/n4c6-b5,4273343
JGD_Homology/n4c6-b6,10423008
JGD_Homology/n4c6-b7,19276453
JGD_Homology/n4c6-b8,27443215
JGD_Homology/n4c6-b9,28656804
JGD_Homology/shar_te2-b1,394975
JGD_Homology/shar_te2-b2,8488347
JGD_Homology/shar_te2-b3,12325540
JGD_Kocay/Trec10,79442
JGD_Kocay/Trec11,350678
JGD_Kocay/Trec12,1610638
JGD_Kocay/Trec13,7374341
JGD_Kocay/Trec14,34996315
JGD_Kocay/Trec3,2282
JGD_Kocay/Trec4,2296
JGD_Kocay/Trec5,2351
JGD_Kocay/Trec6,2535
JGD_Kocay/Trec7,3307
JGD_Kocay/Trec8,6503
JGD_Kocay/Trec9,20394
JGD_Margulies/cat_ears_2_1,4754
JGD_Margulies/cat_ears_2_4,71461
JGD_Margulies/cat_ears_3_1,7010
JGD_Margulies/cat_ears_3_4,398606
JGD_Margulies/cat_ears_4_1,10194
JGD_Margulies/cat_ears_4_4,1492521
JGD_Margulies/flower_4_1,5690
JGD_Margulies/flower_4_4,155469
JGD_Margulies/flower_5_1,7445
JGD_Margulies/flower_5_4,445130
JGD_Margulies/flower_7_1,12068
JGD_Margulies/flower_7_4,2321137
JGD_Margulies/flower_8_1,14971
JGD_Margulies/flower_8_4,4479037
JGD_Margulies/kneser_10_4_1,13233557
JGD_Margulies/kneser_6_2_1,18756
JGD_Margulies/kneser_8_3_1,499763
JGD_Margulies/wheel_3_1,3666
JGD_Margulies/wheel_4_1,3959
JGD_Margulies/wheel_5_1,4323
JGD_Margulies/wheel_601,29801982
JGD_Margulies/wheel_6_1,4756
JGD_Margulies/wheel_7_1,5360
JGD_Relat/rel3,1305
JGD_Relat/rel4,1976
JGD_Relat/rel5,6946
JGD_Relat/rel6,52528
JGD_Relat/rel7,589428
JGD_Relat/rel8,11587545
JGD_Relat/rel9,400696218
JGD_Relat/relat3,1349
JGD_Relat/relat4,2519
JGD_Relat/relat5,10695
JGD_Relat/relat6,85241
JGD_Relat/relat7b,972196
JGD_Relat/relat7,972194
JGD_Relat/relat7b,972196
JGD_Relat/relat8,19077101
JGD_Relat/relat9,662433762
JGD_SL6/D_10,78877
JGD_SL6/D_11,29950
JGD_SL6/D_5,18979
JGD_SL6/D_6,67508
JGD_SL6/D_7,134963
JGD_SL6/D_8,160251
JGD_SL6/D_9,130236
JGD_SPG/08blocks,6989
JGD_SPG/EX1,34454
JGD_SPG/EX2,34456
JGD_SPG/EX3,329387
JGD_SPG/EX4,329389
JGD_SPG/EX5,1429694
JGD_SPG/EX6,1429696
JGD_Taha/abtaha1,575358
JGD_Taha/abtaha2,1634400
JGD_Trefethen/Trefethen_150,11436
JGD_Trefethen/Trefethen_20000b,3796264
JGD_Trefethen/Trefethen_20000,3796470
JGD_Trefethen/Trefethen_2000,247885
JGD_Trefethen/Trefethen_200b,15918
JGD_Trefethen/Trefethen_200,16005
JGD_Trefethen/Trefethen_20b,2390
JGD_Trefethen/Trefethen_20,2435
JGD_Trefethen/Trefethen_20000b,3796264
JGD_Trefethen/Trefethen_20000,3796470
JGD_Trefethen/Trefethen_2000,247885
JGD_Trefethen/Trefethen_200b,15918
JGD_Trefethen/Trefethen_200,16005
JGD_Trefethen/Trefethen_20000b,3796264
JGD_Trefethen/Trefethen_20000,3796470
JGD_Trefethen/Trefethen_2000,247885
JGD_Trefethen/Trefethen_20000b,3796264
JGD_Trefethen/Trefethen_20000,3796470
JGD_Trefethen/Trefethen_20000b,3796264
JGD_Trefethen/Trefethen_200b,15918
JGD_Trefethen/Trefethen_20b,2390
JGD_Trefethen/Trefethen_300,25665
JGD_Trefethen/Trefethen_500,46210
JGD_Trefethen/Trefethen_700,68582
Kamvar/Stanford_Berkeley,102294106
Kamvar/Stanford,30576237
Kamvar/Stanford_Berkeley,102294106
Kemelmacher/Kemelmacher,3122204
Kim/kim1,35783865
Kim/kim2,461403708
Koutsovasilis/F1,444973979
Koutsovasilis/F2,83247166
Langemyr/comsol,2978587
LAW/amazon-2008,70636244
LAW/arabic-2005,10893833716
LAW/cnr-2000,42799198
LAW/dblp-2010,10644893
LAW/enron,3286673
LAW/eu-2005,265363560
LAW/hollywood-2009,808787970
LAW/in-2004,247441094
LAW/indochina-2004,3072872443
LAW/it-2004,20241588363
LAW/ljournal-2008,1233483927
LAW/sk-2005,34382175232
LAW/uk-2002,5042645027
LAW/uk-2005,16451551247
LAW/webbase-2001,18497839007
Lee/fem_filter,73253193
Lee/fem_hifreq_circuit,741788261
LeGresley/LeGresley_2508,472068
LeGresley/LeGresley_4908,888387
LeGresley/LeGresley_87936,18583310
Li/li,30530866
Lin/Lin,34238298
Li/pli,7496077
LiuWenzhuo/powersim,1781974
Lourakis/bundle1,7464700
LPnetlib/lp_25fv47,152042
LPnetlib/lp_80bau3b,327606
LPnetlib/lp_adlittle,9596
LPnetlib/lp_afiro,5575
LPnetlib/lp_agg2,72553
LPnetlib/lp_agg3,72937
LPnetlib/lp_agg,42457
LPnetlib/lp_agg2,72553
LPnetlib/lp_agg3,72937
LPnetlib/lp_bandm,37496
LPnetlib/lp_beaconfd,49282
LPnetlib/lp_blend,9527
LPnetlib/lp_bnl1,80291
LPnetlib/lp_bnl2,220023
LPnetlib/lp_bore3d,22854
LPnetlib/lp_brandy,32463
LPnetlib/lp_capri,30818
LPnetlib/lp_cre_a,226506
LPnetlib/lp_cre_b,3279624
LPnetlib/lp_cre_c,198165
LPnetlib/lp_cre_d,3105589
LPnetlib/lp_cycle,353199
LPnetlib/lp_czprob,130238
LPnetlib/lp_d2q06c,533481
LPnetlib/lp_d6cube,409303
LPnetlib/lp_degen2,46318
LPnetlib/lp_degen3,303955
LPnetlib/lp_dfl001,448721
LPnetlib/lp_e226,41906
LPnetlib/lp_etamacro,34849
LPnetlib/lp_fffff800,99711
LPnetlib/lp_finnis,41494
LPnetlib/lp_fit1d,147658
LPnetlib/lp_fit1p,107105
LPnetlib/lp_fit2d,1409907
LPnetlib/lp_fit2p,558245
LPnetlib/lp_ganges,106265
LPnetlib/lp_gfrd_pnc,34233
LPnetlib/lp_greenbea,484831
LPnetlib/lp_greenbeb,484753
LPnetlib/lp_grow15,97184
LPnetlib/lp_grow22,142369
LPnetlib/lp_grow7,45463
LPnetlib/lpi_bgdbg1,19543
LPnetlib/lpi_bgetam,34611
LPnetlib/lpi_bgindy,1152740
LPnetlib/lpi_bgprtr,3102
LPnetlib/lpi_box1,9930
LPnetlib/lpi_ceria3d,253085
LPnetlib/lpi_chemcom,20548
LPnetlib/lpi_cplex1,156062
LPnetlib/lpi_cplex2,16844
LPnetlib/lpi_ex72a,8033
LPnetlib/lpi_ex73a,7928
LPnetlib/lpi_forest6,5858
LPnetlib/lpi_galenet,2374
LPnetlib/lpi_gosh,1661824
LPnetlib/lpi_gran,331699
LPnetlib/lpi_greenbea,484885
LPnetlib/lpi_itest2,3539
LPnetlib/lpi_itest6,3585
LPnetlib/lpi_klein1,8946
LPnetlib/lpi_klein2,55817
LPnetlib/lpi_klein3,155903
LPnetlib/lpi_mondou2,14425
LPnetlib/lpi_pang,40614
LPnetlib/lpi_pilot4i,89320
LPnetlib/lpi_qual,25440
LPnetlib/lpi_reactor,30606
LPnetlib/lpi_refinery,25123
LPnetlib/lp_israel,35721
LPnetlib/lpi_vol1,25520
LPnetlib/lpi_woodinfe,4651
LPnetlib/lp_kb2,7579
LPnetlib/lp_ken_07,101661
LPnetlib/lp_ken_11,653307
LPnetlib/lp_ken_13,1348750
LPnetlib/lp_ken_18,5302886
LPnetlib/lp_lotfi,16132
LPnetlib/lp_maros,147860
LPnetlib/lp_maros_r7,2713582
LPnetlib/lp_maros_r7,2713582
LPnetlib/lp_modszk1,42516
LPnetlib/lp_osa_07,2159682
LPnetlib/lp_osa_14,4829418
LPnetlib/lp_osa_30,9311530
LPnetlib/lp_osa_60,23771168
LPnetlib/lp_pds_02,201328
LPnetlib/lp_pds_06,824093
LPnetlib/lp_pds_10,1466671
LPnetlib/lp_pds_20,3289816
LPnetlib/lp_perold,102294
LPnetlib/lp_pilot4,90814
LPnetlib/lp_pilot87,1374129
LPnetlib/lp_pilot,771552
LPnetlib/lp_pilot_ja,267461
LPnetlib/lp_pilotnov,228309
LPnetlib/lp_pilot_we,156636
LPnetlib/lp_pilot4,90814
LPnetlib/lp_pilot87,1374129
LPnetlib/lp_pilot_ja,267461
LPnetlib/lp_pilotnov,228309
LPnetlib/lp_pilot_we,156636
LPnetlib/lp_qap12,448667
LPnetlib/lp_qap15,1173717
LPnetlib/lp_qap8,82892
LPnetlib/lp_recipe,11059
LPnetlib/lp_sc105,6121
LPnetlib/lp_sc205,9547
LPnetlib/lp_sc50a,4385
LPnetlib/lp_sc50b,4289
LPnetlib/lp_scagr25,22628
LPnetlib/lp_scagr7,8727
LPnetlib/lp_scfxm1,39237
LPnetlib/lp_scfxm2,77950
LPnetlib/lp_scfxm3,118499
LPnetlib/lp_scorpion,22902
LPnetlib/lp_scrs8,49935
LPnetlib/lp_scsd1,44843
LPnetlib/lp_scsd6,82229
LPnetlib/lp_scsd8,162611
LPnetlib/lp_sctap1,22538
LPnetlib/lp_sctap2,87357
LPnetlib/lp_sctap3,119010
LPnetlib/lp_share1b,18627
LPnetlib/lp_share2b,13884
LPnetlib/lp_shell,41562
LPnetlib/lp_ship04l,69608
LPnetlib/lp_ship04s,48008
LPnetlib/lp_ship08l,141590
LPnetlib/lp_ship08s,79200
