dataset,size_bytes
HB/bcsstm13,48495
HB/bcsstm19,14051
HB/bcsstm20,12144
HB/bcsstm21,21653
HB/bcsstm22,9902
HB/bcsstm23,33273
HB/bcsstm24,29536
HB/bcsstm25,112376
HB/bcsstm26,23624
HB/bcsstm27,242182
HB/beacxc,322699
HB/beaflw,309614
HB/beause,131344
HB/blckhole,23582
HB/bp_0,22294
HB/bp_1000,28435
HB/bp_1200,28832
HB/bp_1400,29041
HB/bp_1600,29184
HB/bp_200,24754
HB/bp_400,25850
HB/bp_600,26417
HB/bp_800,27980
HB/can_1054,18498
HB/can_1072,18723
HB/can_144,9933
HB/can_161,10076
HB/can_187,10249
HB/can_229,10512
HB/can_24,9214
HB/can_256,11376
HB/can_268,11408
HB/can_292,11241
HB/can_445,12289
HB/can_61,9428
HB/can_62,9347
HB/can_634,14538
HB/can_715,14468
HB/can_73,9433
HB/can_838,16771
HB/can_96,9638
HB/cegb2802,31656
HB/cegb2919,35294
HB/cegb3024,34721
HB/cegb3306,31871
HB/curtis54,9321
HB/dwt_1005,16517
HB/dwt_1007,15615
HB/dwt_1242,17879
HB/dwt_162,10091
HB/dwt_193,10803
HB/dwt_198,10304
HB/dwt_209,10514
HB/dwt_221,10473
HB/dwt_234,10182
HB/dwt_245,10536
HB/dwt_2680,30517
HB/dwt_307,11197
HB/dwt_310,11060
HB/dwt_346,11853
HB/dwt_361,11411
HB/dwt_419,12321
HB/dwt_492,12169
HB/dwt_503,13336
HB/dwt_512,12320
HB/dwt_592,13183
HB/dwt_59,9383
HB/dwt_592,13183
HB/dwt_607,13524
HB/dwt_66,9405
HB/dwt_72,9388
HB/dwt_758,14089
HB/dwt_869,14801
HB/dwt_878,14801
HB/dwt_87,9580
HB/dwt_878,14801
HB/dwt_918,15485
HB/dwt_992,19268
HB/eris1176,15726
HB/fs_183_1,16070
HB/fs_183_3,16151
HB/fs_183_4,16056
HB/fs_183_6,15936
HB/fs_541_1,43116
HB/fs_541_2,43571
HB/fs_541_3,43331
HB/fs_541_4,43287
HB/fs_680_1,26588
HB/fs_680_2,27904
HB/fs_680_3,27887
HB/fs_760_1,53997
HB/fs_760_2,56080
HB/fs_760_3,55601
HB/gemat11,303471
HB/gemat12,303007
HB/gemat1,387321
HB/gemat11,303471
HB/gemat12,303007
HB/gent113,9731
HB/gr_30_30,15055
HB/gre_1107,22517
HB/gre_115,10310
HB/gre_185,11243
HB/gre_216a,10708
HB/gre_216b,10992
HB/gre_343,12061
HB/gre_512,13530
HB/hor_131,30102
HB/ibm32,9222
HB/illc1033,32136
HB/illc1850,52236
HB/impcol_a,12224
HB/impcol_b,10700
HB/impcol_c,10043
HB/impcol_d,12315
HB/impcol_e,14766
HB/jagmesh1,14883
HB/jagmesh2,15407
HB/jagmesh3,15979
HB/jagmesh4,17861
HB/jagmesh5,16248
HB/jagmesh6,17341
HB/jagmesh7,15937
HB/jagmesh8,15942
HB/jagmesh9,17578
HB/jgl009,9121
HB/jgl011,9128
HB/jpwh_991,19896
HB/lap_25,9219
HB/lns_131,11268
HB/lns_3937,121532
HB/lns_511,20444
HB/lnsp_131,11281
HB/lnsp3937,123797
HB/lnsp_511,20397
HB/lock1074,17666
HB/lock2232,25578
HB/lock3491,38424
HB/lock_700,14474
HB/lshp1009,15559
HB/lshp1270,17139
HB/lshp1561,19088
HB/lshp1882,21264
HB/lshp2233,23621
HB/lshp2614,26252
HB/lshp_265,10771
HB/lshp3025,29015
HB/lshp3466,32081
HB/lshp_406,11584
HB/lshp_577,12671
HB/lshp_778,13936
HB/lund_a,12664
HB/lund_b,12674
HB/mahindas,44088
HB/man_5976,68652
HB/mbeacxc,318986
HB/mbeaflw,290736
HB/mbeause,117342
HB/mcca,24652
HB/mcfe,154949
HB/nnc1374,23564
HB/nnc261,11951
HB/nnc666,16629
HB/nos1,10431
HB/nos2,13409
HB/nos3,24039
HB/nos4,9775
HB/nos5,17434
HB/nos6,13641
HB/nos7,14588
HB/orani678,500442
HB/orsirr_1,24970
HB/orsirr_2,22550
HB/orsreg_1,34676
HB/plat1919,164072
HB/plat362,36435
HB/plsk1919,49426
HB/plskz362,16469
HB/pores_1,10484
HB/pores_2,67073
HB/pores_3,35250
HB/psmigr_1,1400855
HB/psmigr_2,4717930
HB/psmigr_3,4743208
HB/rgg010,9129
HB/saylr1,15027
HB/saylr3,16612
HB/saylr4,38964
HB/sherman1,16607
HB/sherman2,128587
HB/sherman3,120123
HB/sherman4,39938
HB/sherman5,162613
HB/shl_0,13428
HB/shl_200,13754
HB/shl_400,13736
HB/sstmodel,31865
HB/steam1,18991
HB/steam2,33511
HB/steam3,11589
HB/str_0,21059
HB/str_200,24618
HB/str_400,24907
HB/str_600,25862
HB/watt_1,84872
HB/watt_2,85541
HB/well1033,32744
HB/well1850,53592
HB/west0067,10429
HB/west0132,11762
HB/west0156,11220
HB/west0167,12404
HB/west0381,18640
HB/west0479,21690
HB/west0497,19728
HB/west0655,25669
HB/west0989,30148
HB/west1505,40507
HB/west2021,56180
HB/will199,10206
HB/will57,9388
HB/wm1,28691
HB/wm2,29477
HB/wm3,29624
HB/young1c,18495
HB/young2c,17823
HB/young3c,19539
HB/young4c,19098
HB/zenios,35925
Hohn/fd12,84472
Hohn/fd15,127646
Hohn/fd18,179217
Hohn/sinc12,200614
Hohn/sinc15,331117
Hohn/sinc18,552300
Hollinger/g7jac010,121364
Hollinger/g7jac010sc,133746
Hollinger/g7jac010sc,133746
Hollinger/g7jac020,263524
Hollinger/g7jac020sc,289859
Hollinger/g7jac020sc,289859
Hollinger/g7jac040,605762
Hollinger/g7jac040sc,648505
Hollinger/g7jac040sc,648505
Hollinger/g7jac050sc,855904
Hollinger/g7jac060,982004
Hollinger/g7jac060sc,1069960
Hollinger/g7jac060sc,1069960
Hollinger/g7jac080,1486493
Hollinger/g7jac080sc,1602958
Hollinger/g7jac080sc,1602958
Hollinger/g7jac100,2103690
Hollinger/g7jac100sc,2232037
Hollinger/g7jac100sc,2232037
Hollinger/g7jac120,2681541
Hollinger/g7jac120sc,2823914
Hollinger/g7jac120sc,2823914
Hollinger/g7jac140,3273515
Hollinger/g7jac140sc,3437299
Hollinger/g7jac140sc,3437299
Hollinger/g7jac160,3850109
Hollinger/g7jac160sc,4024242
Hollinger/g7jac160sc,4024242
Hollinger/g7jac180,4428268
Hollinger/g7jac180sc,4621324
Hollinger/g7jac180sc,4621324
Hollinger/g7jac200,5002987
Hollinger/g7jac200sc,5218233
Hollinger/g7jac200sc,5218233
Hollinger/jan99jac020,124651
Hollinger/jan99jac020sc,144713
Hollinger/jan99jac020sc,144713
Hollinger/jan99jac040,254065
Hollinger/jan99jac040sc,288842
Hollinger/jan99jac040sc,288842
Hollinger/jan99jac060,382205
Hollinger/jan99jac060sc,436833
Hollinger/jan99jac060sc,436833
Hollinger/jan99jac080,514643
Hollinger/jan99jac080sc,583973
Hollinger/jan99jac080sc,583973
Hollinger/jan99jac100,641396
Hollinger/jan99jac100sc,722451
Hollinger/jan99jac100sc,722451
Hollinger/jan99jac120,758167
Hollinger/jan99jac120sc,849973
Hollinger/jan99jac120sc,849973
Hollinger/mark3jac020,352447
Hollinger/mark3jac020sc,378376
Hollinger/mark3jac020sc,378376
Hollinger/mark3jac040,684834
Hollinger/mark3jac040sc,721474
Hollinger/mark3jac040sc,721474
Hollinger/mark3jac060,1021395
Hollinger/mark3jac060sc,1075005
Hollinger/mark3jac060sc,1075005
Hollinger/mark3jac080,1350137
Hollinger/mark3jac080sc,1416870
Hollinger/mark3jac080sc,1416870
Hollinger/mark3jac100,1685483
Hollinger/mark3jac100sc,1766748
Hollinger/mark3jac100sc,1766748
Hollinger/mark3jac120,2013509
Hollinger/mark3jac120sc,2109614
Hollinger/mark3jac120sc,2109614
Hollinger/mark3jac140,2351401
Hollinger/mark3jac140sc,2460293
Hollinger/mark3jac140sc,2460293
HVDC/hvdc1,1026744
HVDC/hvdc2,8992371
IBM_Austin/coupled,640947
IBM_EDA/ckt11752_dc_1,1178450
IBM_EDA/ckt11752_tr_0,1161744
IBM_EDA/dc1,1761274
IBM_EDA/dc2,2810293
IBM_EDA/dc3,3142461
IBM_EDA/trans4,2443451
IBM_EDA/trans5,2424745
INPRO/msdoor,80968456
IPSO/HTC_336_4438,1306232
IPSO/HTC_336_9129,1297974
IPSO/OPF_10000,1761546
IPSO/OPF_3754,614340
IPSO/OPF_6000,1153975
IPSO/TSC_OPF_1047,7920666
IPSO/TSC_OPF_300,2097350
Janna/Bump_2911,439686577
Janna/CoupCons3D,141120540
Janna/Cube_Coup_dt0,290515988
Janna/Cube_Coup_dt6,291069784
Janna/Emilia_923,103450996
Janna/Fault_639,95166829
Janna/Flan_1565,93041502
Janna/Geo_1438,207367980
Janna/Hook_1498,207114766
Janna/Long_Coup_dt0,269862876
Janna/Long_Coup_dt6,269810934
Janna/ML_Geer,789041761
Janna/ML_Laplace,191065403
Janna/PFlow_742,159560857
Janna/Queen_4147,1064632588
Janna/Serena,219514051
Janna/StocF-1465,107483803
Janna/Transport,110491857
JGD_BIBD/bibd_11_5,13263
JGD_BIBD/bibd_12_4,12744
JGD_BIBD/bibd_12_5,15781
JGD_BIBD/bibd_13_6,26712
JGD_BIBD/bibd_14_7,63234
JGD_BIBD/bibd_15_3,11714
JGD_BIBD/bibd_15_7,128622
JGD_BIBD/bibd_16_8,409365
JGD_BIBD/bibd_17_3,12791
JGD_BIBD/bibd_17_4b,24746
JGD_BIBD/bibd_17_4,24746
JGD_BIBD/bibd_17_4b,24746
JGD_BIBD/bibd_17_8,873032
JGD_BIBD/bibd_18_9,2529494
JGD_BIBD/bibd_19_9,4729824
JGD_BIBD/bibd_20_10,11780058
JGD_BIBD/bibd_22_8,12784979
JGD_BIBD/bibd_49_3,107308
JGD_BIBD/bibd_81_2,20613
JGD_BIBD/bibd_81_3,505310
JGD_BIBD/bibd_9_3,9860
JGD_BIBD/bibd_9_5,10397
JGD_CAG/CAG_mat1916,156738
JGD_CAG/CAG_mat364,22885
JGD_CAG/CAG_mat72,12144
JGD_Forest/TF10,11099
JGD_Forest/TF11,12657
JGD_Forest/TF12,17855
JGD_Forest/TF13,30953
JGD_Forest/TF14,67463
JGD_Forest/TF15,167790
JGD_Forest/TF16,448179
JGD_Forest/TF17,1240599
JGD_Forest/TF18,3945496
JGD_Forest/TF19,10940272
JGD_Franz/Franz10,155708
JGD_Franz/Franz11,589506
JGD_Franz/Franz1,22262
JGD_Franz/Franz10,155708
JGD_Franz/Franz11,589506
JGD_Franz/Franz2,61067
JGD_Franz/Franz3,30298
JGD_Franz/Franz4,91120
JGD_Franz/Franz5,76924
JGD_Franz/Franz6,80898
JGD_Franz/Franz7,74934
JGD_Franz/Franz8,172919
JGD_Franz/Franz9,154784
JGD_G5/IG5-10,27468
JGD_G5/IG5-11,45433
JGD_G5/IG5-12,82885
JGD_G5/IG5-13,154187
JGD_G5/IG5-14,287273
JGD_G5/IG5-15,536412
JGD_G5/IG5-16,994937
JGD_G5/IG5-17,1749742
JGD_G5/IG5-18,3082376
JGD_G5/IG5-6,12342
JGD_G5/IG5-7,12728
JGD_G5/IG5-8,14674
JGD_G5/IG5-9,18955
JGD_GL6/GL6_D_10,14262
JGD_GL6/GL6_D_6,15454
JGD_GL6/GL6_D_7,21050
JGD_GL6/GL6_D_8,22460
JGD_GL6/GL6_D_9,18634
JGD_GL7d/GL7d10,13083
JGD_GL7d/GL7d11,16596
JGD_GL7d/GL7d12,99426
JGD_GL7d/GL7d13,853236
JGD_GL7d/GL7d14,5689287
JGD_GL7d/GL7d15,19606419
JGD_GL7d/GL7d16,48545865
JGD_GL7d/GL7d17,89883643
JGD_GL7d/GL7d18,125449396
JGD_GL7d/GL7d19,132494839
JGD_GL7d/GL7d20,105587091
JGD_GL7d/GL7d21,63155379
JGD_GL7d/GL7d22,28437735
JGD_GL7d/GL7d23,8876857
JGD_GL7d/GL7d24,1788334
JGD_GL7d/GL7d25,195344
JGD_GL7d/GL7d26,29790
JGD_Groebner/c8_mat11,4597468
JGD_Groebner/c8_mat11_I,4592383
JGD_Groebner/c8_mat11_I,4592383
JGD_Groebner/f855_mat9,241693
JGD_Groebner/f855_mat9_I,240996
JGD_Groebner/f855_mat9_I,240996
JGD_Groebner/HFE18_96_in,967021
JGD_Groebner/rkat7_mat5,37665
JGD_Groebner/robot24c1_mat5,23994
JGD_Groebner/robot24c1_mat5_J,41363
JGD_Groebner/robot24c1_mat5_J,41363
JGD_Homology/ch3-3-b1,9683
JGD_Homology/ch3-3-b2,9658
JGD_Homology/ch4-4-b1,9843
JGD_Homology/ch4-4-b2,10140
JGD_Homology/ch4-4-b3,9758
JGD_Homology/ch5-5-b1,10281
JGD_Homology/ch5-5-b2,12918
JGD_Homology/ch5-5-b3,13978
JGD_Homology/ch5-5-b4,10757
JGD_Homology/ch6-6-b1,10803
JGD_Homology/ch6-6-b2,23136
JGD_Homology/ch6-6-b3,51064
JGD_Homology/ch6-6-b4,51168
JGD_Homology/ch6-6-b5,18567
JGD_Homology/ch7-6-b1,11258
JGD_Homology/ch7-6-b2,33631
JGD_Homology/ch7-6-b3,107923
JGD_Homology/ch7-6-b4,156062
JGD_Homology/ch7-6-b5,70858
JGD_Homology/ch7-7-b1,11909
JGD_Homology/ch7-7-b2,51762
JGD_Homology/ch7-7-b5,422644
JGD_Homology/ch7-8-b1,12681
JGD_Homology/ch7-8-b2,77456
JGD_Homology/ch7-8-b3,480614
JGD_Homology/ch7-8-b4,1580506
JGD_Homology/ch7-8-b5,1899029
JGD_Homology/ch7-9-b1,13562
JGD_Homology/ch7-9-b2,111305
JGD_Homology/ch7-9-b3,915359
JGD_Homology/ch7-9-b4,3533768
JGD_Homology/ch7-9-b5,5599618
JGD_Homology/ch8-8-b1,13715
JGD_Homology/ch8-8-b2,118365
JGD_Homology/ch8-8-b3,1013795
JGD_Homology/ch8-8-b4,4189707
JGD_Homology/ch8-8-b5,7460682
JGD_Homology/cis-n4c6-b13,172863
JGD_Homology/cis-n4c6-b14,34649
JGD_Homology/cis-n4c6-b15,11227
JGD_Homology/cis-n4c6-b1,10308
JGD_Homology/cis-n4c6-b13,172863
JGD_Homology/cis-n4c6-b14,34649
JGD_Homology/cis-n4c6-b15,11227
JGD_Homology/cis-n4c6-b2,16827
JGD_Homology/cis-n4c6-b3,54147
JGD_Homology/cis-n4c6-b4,196876
JGD_Homology/D6-6,396226
JGD_Homology/klein-b1,9712
JGD_Homology/klein-b2,9723
JGD_Homology/lutz30-23-b6,31449
JGD_Homology/m133-b3,1813019
JGD_Homology/mk10-b1,11264
JGD_Homology/mk10-b2,27701
JGD_Homology/mk10-b3,46751
JGD_Homology/mk10-b4,19843
JGD_Homology/mk11-b1,12194
JGD_Homology/mk11-b2,49659
JGD_Homology/mk11-b3,147856
JGD_Homology/mk11-b4b,106383
JGD_Homology/mk11-b4,115351
JGD_Homology/mk11-b4b,106383
JGD_Homology/mk12-b1,13492
JGD_Homology/mk12-b2,89724
JGD_Homology/mk12-b3,429551
JGD_Homology/mk12-b4,634951
JGD_Homology/mk12-b5,150048
JGD_Homology/mk13-b5,1853406
JGD_Homology/mk9-b1,10641
JGD_Homology/mk9-b2,16664
JGD_Homology/mk9-b3,16787
JGD_Homology/n2c6-b10,10199
JGD_Homology/n2c6-b1,9946
JGD_Homology/n2c6-b10,10199
JGD_Homology/n2c6-b2,11948
JGD_Homology/n2c6-b3,19117
JGD_Homology/n2c6-b4,36470
JGD_Homology/n2c6-b5,62889
JGD_Homology/n2c6-b6,82127
JGD_Homology/n2c6-b7,67150
JGD_Homology/n2c6-b8,33152
JGD_Homology/n2c6-b9,14849
JGD_Homology/n3c4-b1,9663
JGD_Homology/n3c4-b2,9714
JGD_Homology/n3c4-b3,9698
JGD_Homology/n3c4-b4,9660
JGD_Homology/n3c5-b1,9755
JGD_Homology/n3c5-b2,10231
JGD_Homology/n3c5-b3,10710
JGD_Homology/n3c5-b4,11274
JGD_Homology/n3c5-b5,11223
JGD_Homology/n3c5-b6,10650
JGD_Homology/n3c5-b7,9908
JGD_Homology/n3c6-b10,22526
JGD_Homology/n3c6-b11,10836
JGD_Homology/n3c6-b1,9946
JGD_Homology/n3c6-b10,22526
JGD_Homology/n3c6-b11,10836
JGD_Homology/n3c6-b2,11948
JGD_Homology/n3c6-b3,19117
JGD_Homology/n3c6-b4,36470
JGD_Homology/n3c6-b5,63515
JGD_Homology/n3c6-b6,90585
JGD_Homology/n3c6-b7,101348
JGD_Homology/n3c6-b8,88353
JGD_Homology/n3c6-b9,53674
JGD_Homology/n4c5-b10,11825
JGD_Homology/n4c5-b11,9766
JGD_Homology/n4c5-b1,9946
JGD_Homology/n4c5-b10,11825
JGD_Homology/n4c5-b11,9766
JGD_Homology/n4c5-b2,11948
JGD_Homology/n4c5-b3,19024
JGD_Homology/n4c5-b4,35300
JGD_Homology/n4c5-b5,56304
JGD_Homology/n4c5-b6,69754
JGD_Homology/n4c5-b7,61928
JGD_Homology/n4c5-b8,39876
JGD_Homology/n4c5-b9,20448
JGD_Homology/n4c6-b10,3152734
JGD_Homology/n4c6-b11,1793245
JGD_Homology/n4c6-b12,729077
JGD_Homology/n4c6-b13,172823
JGD_Homology/n4c6-b14,34625
JGD_Homology/n4c6-b15,11219
JGD_Homology/n4c6-b1,10300
JGD_Homology/n4c6-b10,3152734
JGD_Homology/n4c6-b11,1793245
JGD_Homology/n4c6-b12,729077
JGD_Homology/n4c6-b13,172823
JGD_Homology/n4c6-b14,34625
JGD_Homology/n4c6-b15,11219
JGD_Homology/n4c6-b2,16811
JGD_Homology/n4c6-b3,54131
JGD_Homology/n4c6-b4,196844
JGD_Homology/n4c6-b5,589052
JGD_Homology/n4c6-b6,1579142
JGD_Homology/n4c6-b7,2775659
JGD_Homology/n4c6-b8,3927668
JGD_Homology/n4c6-b9,4083115
JGD_Homology/shar_te2-b1,74430
JGD_Homology/shar_te2-b2,1273485
JGD_Homology/shar_te2-b3,1801318
JGD_Kocay/Trec10,21943
JGD_Kocay/Trec11,57658
JGD_Kocay/Trec12,232161
JGD_Kocay/Trec13,1026027
JGD_Kocay/Trec14,4646172
JGD_Kocay/Trec3,10779
JGD_Kocay/Trec4,10785
JGD_Kocay/Trec5,10801
JGD_Kocay/Trec6,10849
JGD_Kocay/Trec7,10977
JGD_Kocay/Trec8,11425
JGD_Kocay/Trec9,13249
JGD_Margulies/cat_ears_2_1,12188
JGD_Margulies/cat_ears_2_4,25992
JGD_Margulies/cat_ears_3_1,12746
JGD_Margulies/cat_ears_3_4,89481
JGD_Margulies/cat_ears_4_1,13675
JGD_Margulies/cat_ears_4_4,284671
JGD_Margulies/flower_4_1,12360
JGD_Margulies/flower_4_4,42081
JGD_Margulies/flower_5_1,12756
JGD_Margulies/flower_5_4,97599
JGD_Margulies/flower_7_1,14176
JGD_Margulies/flower_7_4,524478
JGD_Margulies/flower_8_1,14886
JGD_Margulies/flower_8_4,989254
JGD_Margulies/kneser_10_4_1,2575586
JGD_Margulies/kneser_6_2_1,15857
JGD_Margulies/kneser_8_3_1,119422
JGD_Margulies/wheel_3_1,11889
JGD_Margulies/wheel_4_1,11962
JGD_Margulies/wheel_5_1,12058
JGD_Margulies/wheel_601,6006461
JGD_Margulies/wheel_6_1,12194
JGD_Margulies/wheel_7_1,12352
JGD_Relat/rel3,9716
JGD_Relat/rel4,9794
JGD_Relat/rel5,10435
JGD_Relat/rel6,15755
JGD_Relat/rel7,82622
JGD_Relat/rel8,1686460
JGD_Relat/rel9,59383346
JGD_Relat/relat3,9726
JGD_Relat/relat4,9859
JGD_Relat/relat5,10870
JGD_Relat/relat6,19479
JGD_Relat/relat7b,129362
JGD_Relat/relat7,129362
JGD_Relat/relat7b,129362
JGD_Relat/relat8,2811403
JGD_Relat/relat9,99771676
JGD_SL6/D_10,24749
JGD_SL6/D_11,15865
JGD_SL6/D_5,14099
JGD_SL6/D_6,23703
JGD_SL6/D_7,36129
JGD_SL6/D_8,39961
JGD_SL6/D_9,34138
JGD_SPG/08blocks,10723
JGD_SPG/EX1,16585
JGD_SPG/EX2,16781
JGD_SPG/EX3,65029
JGD_SPG/EX4,65133
JGD_SPG/EX5,221219
JGD_SPG/EX6,222341
JGD_Taha/abtaha1,87632
JGD_Taha/abtaha2,225481
JGD_Trefethen/Trefethen_150,12000
JGD_Trefethen/Trefethen_20000b,518193
JGD_Trefethen/Trefethen_20000,518205
JGD_Trefethen/Trefethen_2000,47532
JGD_Trefethen/Trefethen_200b,12709
JGD_Trefethen/Trefethen_200,12728
JGD_Trefethen/Trefethen_20b,10460
JGD_Trefethen/Trefethen_20,10467
JGD_Trefethen/Trefethen_20000b,518193
JGD_Trefethen/Trefethen_20000,518205
JGD_Trefethen/Trefethen_2000,47532
JGD_Trefethen/Trefethen_200b,12709
JGD_Trefethen/Trefethen_200,12728
JGD_Trefethen/Trefethen_20000b,518193
JGD_Trefethen/Trefethen_20000,518205
JGD_Trefethen/Trefethen_2000,47532
JGD_Trefethen/Trefethen_20000b,518193
JGD_Trefethen/Trefethen_20000,518205
JGD_Trefethen/Trefethen_20000b,518193
JGD_Trefethen/Trefethen_200b,12709
JGD_Trefethen/Trefethen_20b,10460
JGD_Trefethen/Trefethen_300,14733
JGD_Trefethen/Trefethen_500,17994
JGD_Trefethen/Trefethen_700,21735
Kamvar/Stanford_Berkeley,9414130
Kamvar/Stanford,6523257
Kamvar/Stanford_Berkeley,9414130
Kemelmacher/Kemelmacher,457457
Kim/kim1,856876
Kim/kim2,15041328
Koutsovasilis/F1,98230245
Koutsovasilis/F2,19892236
Langemyr/comsol,535904
LAW/amazon-2008,9803228
LAW/arabic-2005,316078996
LAW/cnr-2000,2434861
LAW/dblp-2010,1623711
LAW/enron,488921
LAW/eu-2005,13532902
LAW/hollywood-2009,85344202
LAW/in-2004,11166794
LAW/indochina-2004,135700791
LAW/it-2004,526848913
LAW/ljournal-2008,172299171
LAW/sk-2005,862115364
LAW/uk-2002,171614216
LAW/uk-2005,438956235
LAW/webbase-2001,892994407
Lee/fem_filter,18900181
Lee/fem_hifreq_circuit,157294435
LeGresley/LeGresley_2508,139058
LeGresley/LeGresley_4908,263926
LeGresley/LeGresley_87936,5607478
Li/li,3889232
Lin/Lin,3654000
Li/pli,462978
LiuWenzhuo/powersim,352131
Lourakis/bundle1,2050230
LPnetlib/lp_25fv47,46572
LPnetlib/lp_80bau3b,80330
LPnetlib/lp_adlittle,14712
LPnetlib/lp_afiro,13529
LPnetlib/lp_agg2,24611
LPnetlib/lp_agg3,24628
LPnetlib/lp_agg,22526
LPnetlib/lp_agg2,24611
LPnetlib/lp_agg3,24628
LPnetlib/lp_bandm,22950
LPnetlib/lp_beaconfd,21385
LPnetlib/lp_blend,14022
LPnetlib/lp_bnl1,24102
LPnetlib/lp_bnl2,42529
LPnetlib/lp_bore3d,17689
LPnetlib/lp_brandy,19977
LPnetlib/lp_capri,20794
LPnetlib/lp_cre_a,56311
LPnetlib/lp_cre_b,441521
LPnetlib/lp_cre_c,51012
LPnetlib/lp_cre_d,419265
LPnetlib/lp_cycle,75906
LPnetlib/lp_czprob,31304
LPnetlib/lp_d2q06c,123458
LPnetlib/lp_d6cube,73815
LPnetlib/lp_degen2,18025
LPnetlib/lp_degen3,37085
LPnetlib/lp_dfl001,116185
LPnetlib/lp_e226,21983
LPnetlib/lp_etamacro,19650
LPnetlib/lp_fffff800,26675
LPnetlib/lp_finnis,21258
LPnetlib/lp_fit1d,32613
LPnetlib/lp_fit1p,37012
LPnetlib/lp_fit2d,185289
LPnetlib/lp_fit2p,125042
LPnetlib/lp_ganges,24319
LPnetlib/lp_gfrd_pnc,18358
LPnetlib/lp_greenbea,88309
LPnetlib/lp_greenbeb,88237
LPnetlib/lp_grow15,19278
LPnetlib/lp_grow22,21828
LPnetlib/lp_grow7,16651
LPnetlib/lpi_bgdbg1,14669
LPnetlib/lpi_bgetam,16380
LPnetlib/lpi_bgindy,98173
LPnetlib/lpi_bgprtr,11205
LPnetlib/lpi_box1,13342
LPnetlib/lpi_ceria3d,34975
LPnetlib/lpi_chemcom,15600
LPnetlib/lpi_cplex1,49495
LPnetlib/lpi_cplex2,14258
LPnetlib/lpi_ex72a,13050
LPnetlib/lpi_ex73a,13028
LPnetlib/lpi_forest6,12526
LPnetlib/lpi_galenet,10774
LPnetlib/lpi_gosh,160012
LPnetlib/lpi_gran,50174
LPnetlib/lpi_greenbea,88355
LPnetlib/lpi_itest2,11954
LPnetlib/lpi_itest6,11986
LPnetlib/lpi_klein1,11975
LPnetlib/lpi_klein2,18367
LPnetlib/lpi_klein3,28693
LPnetlib/lpi_mondou2,13519
LPnetlib/lpi_pang,19101
LPnetlib/lpi_pilot4i,24246
LPnetlib/lpi_qual,18000
LPnetlib/lpi_reactor,16774
LPnetlib/lpi_refinery,17875
LPnetlib/lp_israel,18118
LPnetlib/lpi_vol1,18080
LPnetlib/lpi_woodinfe,12261
LPnetlib/lp_kb2,13602
LPnetlib/lp_ken_07,31567
LPnetlib/lp_ken_11,137494
LPnetlib/lp_ken_13,261564
LPnetlib/lp_ken_18,967424
LPnetlib/lp_lotfi,14592
LPnetlib/lp_maros,36260
LPnetlib/lp_maros_r7,131418
LPnetlib/lp_maros_r7,131418
LPnetlib/lp_modszk1,24074
LPnetlib/lp_osa_07,501632
LPnetlib/lp_osa_14,1045896
LPnetlib/lp_osa_30,1709125
LPnetlib/lp_osa_60,3881767
LPnetlib/lp_pds_02,50903
LPnetlib/lp_pds_06,167534
LPnetlib/lp_pds_10,281197
LPnetlib/lp_pds_20,631903
LPnetlib/lp_perold,27474
LPnetlib/lp_pilot4,25743
LPnetlib/lp_pilot87,362918
LPnetlib/lp_pilot,178028
LPnetlib/lp_pilot_ja,47439
LPnetlib/lp_pilotnov,42180
LPnetlib/lp_pilot_we,41596
LPnetlib/lp_pilot4,25743
LPnetlib/lp_pilot87,362918
LPnetlib/lp_pilot_ja,47439
LPnetlib/lp_pilotnov,42180
LPnetlib/lp_pilot_we,41596
LPnetlib/lp_qap12,88686
LPnetlib/lp_qap15,197716
LPnetlib/lp_qap8,29907
LPnetlib/lp_recipe,13336
LPnetlib/lp_sc105,12299
LPnetlib/lp_sc205,12930
LPnetlib/lp_sc50a,11925
LPnetlib/lp_sc50b,11904
LPnetlib/lp_scagr25,15030
LPnetlib/lp_scagr7,13410
LPnetlib/lp_scfxm1,21240
LPnetlib/lp_scfxm2,25405
LPnetlib/lp_scfxm3,30058
LPnetlib/lp_scorpion,14993
LPnetlib/lp_scrs8,19610
LPnetlib/lp_scsd1,15935
LPnetlib/lp_scsd6,20045
LPnetlib/lp_scsd8,27188
LPnetlib/lp_sctap1,14279
LPnetlib/lp_sctap2,22435
LPnetlib/lp_sctap3,26394
LPnetlib/lp_share1b,16428
LPnetlib/lp_share2b,15358
LPnetlib/lp_shell,19914
LPnetlib/lp_ship04l,20568
LPnetlib/lp_ship04s,18054
LPnetlib/lp_ship08l,30182
LPnetlib/lp_ship08s,22655
LPnetlib/lp_ship12l,35600
LPnetlib/lp_ship12s,24571
LPnetlib/lp_sierra,26350
LPnetlib/lp_stair,33097
LPnetlib/lp_standata,19366
LPnetlib/lp_standgub,19863
LPnetlib/lp_standmps,19732
LPnetlib/lp_stocfor1,13665
LPnetlib/lp_stocfor2,31981
LPnetlib/lp_stocfor3,176138
LPnetlib/lp_truss,57548
LPnetlib/lp_tuff,21531
LPnetlib/lp_vtp_base,14166
LPnetlib/lp_wood1p,84698
LPnetlib/lp_woodw,82199
Lucifora/cell1,103475
Lucifora/cell2,105941
Luong/photogrammetry2,197766
Luong/photogrammetry,84344
Luong/photogrammetry2,197766
Mallya/lhr01,152665
Mallya/lhr02,279011
